#  UTC   F_ce_eq_TS04D(kHz)   F_ce_eq_dipole(kHz)
2014-11-01T12:35:00  25.856   25.623 
2014-11-01T12:40:00  22.372   22.179 
2014-11-01T12:45:00  19.597   19.438 
2014-11-01T12:50:00  17.342   17.211 
2014-11-01T12:55:00  15.425   15.316 
2014-11-01T13:00:00  13.919   13.828 
2014-11-01T13:05:00  12.536   12.459 
2014-11-01T13:10:00  11.471   11.405 
2014-11-01T13:15:00  10.413   10.358 
2014-11-01T13:20:00  9.5476   9.5011 
2014-11-01T13:25:00  8.8893   8.8494 
2014-11-01T13:30:00  8.2004   8.1666 
2014-11-01T13:35:00  7.6201   7.5914 
2014-11-01T13:40:00  7.1674   7.1428 
2014-11-01T13:45:00  6.7874   6.7663 
2014-11-01T13:50:00  6.4170   6.3991 
2014-11-01T13:55:00  6.1409   6.1256 
2014-11-01T14:00:00  5.8800   5.8672 
2014-11-01T14:05:00  5.6369   5.6266 
2014-11-01T14:10:00  5.4197   5.4117 
2014-11-01T14:15:00  5.2413   5.2356 
2014-11-01T14:20:00  5.0646   5.0612 
2014-11-01T14:25:00  4.8898   4.8889 
2014-11-01T14:30:00  4.7260   4.7277 
2014-11-01T14:35:00  4.5307   4.5350 
2014-11-01T14:40:00  4.4079   4.4151 
2014-11-01T14:45:00  4.3625   4.3729 
2014-11-01T14:50:00  4.2562   4.2699 
2014-11-01T14:55:00  4.1967   4.2140 
2014-11-01T15:00:00  4.1280   4.1491 
2014-11-01T15:05:00  4.1220   4.1475 
2014-11-01T15:10:00  4.0527   4.0825 
2014-11-01T15:15:00  4.0356   4.0704 
2014-11-01T15:20:00  4.0156   4.0554 
2014-11-01T15:25:00  3.9378   3.9824 
2014-11-01T15:30:00  3.8976   3.9474 
2014-11-01T15:35:00  3.8839   3.9395 
2014-11-01T15:40:00  3.8466   3.9078 
2014-11-01T15:45:00  3.8008   3.8675 
2014-11-01T15:50:00  3.7707   3.8432 
2014-11-01T15:55:00  3.7630   3.8418 
2014-11-01T16:00:00  3.7716   3.8571 
2014-11-01T16:05:00  3.7978   3.8906 
2014-11-01T16:10:00  3.8063   3.9060 
2014-11-01T16:15:00  3.8085   3.9150 
2014-11-01T16:20:00  3.8010   3.9139 
2014-11-01T16:25:00  3.8409   3.9618 
2014-11-01T16:30:00  3.8463   3.9740 
2014-11-01T16:35:00  3.8671   4.0020 
2014-11-01T16:40:00  3.9104   4.0533 
2014-11-01T16:45:00  3.9928   4.1451 
2014-11-01T16:50:00  4.0930   4.2555 
2014-11-01T16:55:00  4.2014   4.3745 
2014-11-01T17:00:00  4.3274   4.5119 
2014-11-01T17:05:00  4.4547   4.6506 
2014-11-01T17:10:00  4.5752   4.7823 
2014-11-01T17:15:00  4.7095   4.9284 
2014-11-01T17:20:00  4.8360   5.0662 
2014-11-01T17:25:00  4.9636   5.2051 
2014-11-01T17:30:00  5.1340   5.3886 
2014-11-01T17:35:00  5.3090   5.5770 
2014-11-01T17:40:00  5.4900   5.7715 
2014-11-01T17:45:00  5.7033   5.9998 
2014-11-01T17:50:00  5.9089   6.2199 
2014-11-01T17:55:00  6.1431   6.4697 
2014-11-01T18:00:00  6.4283   6.7731 
2014-11-01T18:05:00  6.7223   7.0854 
2014-11-01T18:10:00  7.0472   7.4301 
2014-11-01T18:15:00  7.4290   7.8345 
2014-11-01T18:20:00  7.8627   8.2936 
2014-11-01T18:25:00  8.3415   8.8003 
2014-11-01T18:30:00  8.9004   9.3922 
2014-11-01T18:35:00  9.5551   10.086 
2014-11-01T18:40:00  10.275   10.851 
2014-11-01T18:45:00  11.165   11.799 
2014-11-01T18:50:00  12.191   12.894 
2014-11-01T18:55:00  13.355   14.140 
2014-11-01T19:00:00  14.751   15.639 
2014-11-01T19:05:00  16.426   17.437 
2014-11-01T19:10:00  18.409   19.568 
2014-11-01T19:15:00  20.864   22.203 
2014-11-01T19:20:00  23.889   25.446 
2014-11-01T19:25:00  27.736   29.569 
2014-11-01T19:30:00  32.607   34.791 
2014-11-01T19:35:00  39.064   41.718 
2014-11-01T19:40:00  47.711   50.992 
2014-11-01T19:45:00  59.555   63.665 
2014-11-01T19:50:00  76.537   81.729 
2014-11-01T19:55:00  101.65   108.16 
2014-11-01T20:00:00  139.68   147.51 
2014-11-01T20:05:00  199.27   207.78 
2014-11-01T20:10:00  290.92   297.95 
2014-11-01T20:15:00  416.49   418.49 
2014-11-01T20:20:00  532.52   536.05 
2014-11-01T20:25:00  516.18   566.70 
2014-11-01T20:30:00  449.74   467.28 
2014-11-01T20:35:00  396.11   336.71 
2014-11-01T20:40:00  296.94   239.19 
2014-11-01T20:45:00  210.45   172.96 
2014-11-01T20:50:00  150.19   128.44 
2014-11-01T20:55:00  110.43   98.110 
2014-11-01T21:00:00  83.988   76.941 
2014-11-01T21:05:00  65.706   61.590 
2014-11-01T21:10:00  52.796   50.331 
2014-11-01T21:15:00  43.324   41.817 
2014-11-01T21:20:00  36.160   35.224 
2014-11-01T21:25:00  30.718   30.127 
2014-11-01T21:30:00  26.382   26.006 
2014-11-01T21:35:00  23.007   22.765 
2014-11-01T21:40:00  20.170   20.014 
2014-11-01T21:45:00  17.925   17.824 
2014-11-01T21:50:00  15.920   15.853 
2014-11-01T21:55:00  14.360   14.314 
2014-11-01T22:00:00  12.941   12.908 
2014-11-01T22:05:00  11.771   11.745 
2014-11-01T22:10:00  10.789   10.768 
2014-11-01T22:15:00  9.8725   9.8549 
2014-11-01T22:20:00  9.1604   9.1449 
2014-11-01T22:25:00  8.5425   8.5286 
2014-11-01T22:30:00  7.9799   7.9671 
2014-11-01T22:35:00  7.5198   7.5078 
2014-11-01T22:40:00  7.1244   7.1130 
2014-11-01T22:45:00  6.7422   6.7315 
2014-11-01T22:50:00  6.4026   6.3926 
2014-11-01T22:55:00  6.1401   6.1309 
2014-11-01T23:00:00  5.8451   5.8367 
2014-11-01T23:05:00  5.6177   5.6103 
2014-11-01T23:10:00  5.3927   5.3865 
2014-11-01T23:15:00  5.1976   5.1927 
2014-11-01T23:20:00  5.0177   5.0142 
2014-11-01T23:25:00  4.8414   4.8394 
2014-11-01T23:30:00  4.6606   4.6602 
2014-11-01T23:35:00  4.5142   4.5156 
2014-11-01T23:40:00  4.3685   4.3718 
2014-11-01T23:45:00  4.2608   4.2659 
2014-11-01T23:50:00  4.1740   4.1812 
2014-11-01T23:55:00  4.1169   4.1262 
2014-11-02T00:00:00  4.0654   4.0769 
2014-11-02T00:05:00  4.0083   4.0220 
2014-11-02T00:10:00  3.9468   3.9627 
2014-11-02T00:15:00  3.8836   3.9018 
2014-11-02T00:20:00  3.9365   3.9575 
2014-11-02T00:25:00  3.9069   3.9304 
2014-11-02T00:30:00  3.8936   3.9197 
2014-11-02T00:35:00  3.8570   3.8854 
2014-11-02T00:40:00  3.8576   3.8886 
2014-11-02T00:45:00  3.8470   3.8806 
2014-11-02T00:50:00  3.8181   3.8540 
2014-11-02T00:55:00  3.7937   3.8319 
2014-11-02T01:00:00  3.7856   3.8262 
2014-11-02T01:05:00  3.7748   3.8177 
2014-11-02T01:10:00  3.7860   3.8314 
2014-11-02T01:15:00  3.8117   3.8598 
2014-11-02T01:20:00  3.8552   3.9062 
2014-11-02T01:25:00  3.8880   3.9417 
2014-11-02T01:30:00  3.9590   4.0160 
2014-11-02T01:35:00  4.0016   4.0614 
2014-11-02T01:40:00  4.0862   4.1496 
2014-11-02T01:45:00  4.1487   4.2152 
2014-11-02T01:50:00  4.2364   4.3066 
2014-11-02T01:55:00  4.3257   4.3996 
2014-11-02T02:00:00  4.4307   4.5087 
2014-11-02T02:05:00  4.5200   4.6018 
2014-11-02T02:10:00  4.6250   4.7111 
2014-11-02T02:15:00  4.7692   4.8604 
2014-11-02T02:20:00  4.8752   4.9709 
2014-11-02T02:25:00  5.0615   5.1636 
2014-11-02T02:30:00  5.2074   5.3152 
2014-11-02T02:35:00  5.3644   5.4784 
2014-11-02T02:40:00  5.5843   5.7061 
2014-11-02T02:45:00  5.7990   5.9290 
2014-11-02T02:50:00  6.0074   6.1457 
2014-11-02T02:55:00  6.2699   6.4182 
2014-11-02T03:00:00  6.5470   6.7062 
2014-11-02T03:05:00  6.8812   7.0533 
2014-11-02T03:10:00  7.2084   7.3939 
2014-11-02T03:15:00  7.6015   7.8028 
2014-11-02T03:20:00  8.0473   8.2669 
2014-11-02T03:25:00  8.5252   8.7652 
2014-11-02T03:30:00  9.0714   9.3352 
2014-11-02T03:35:00  9.6815   9.9731 
2014-11-02T03:40:00  10.410   10.736 
2014-11-02T03:45:00  11.297   11.665 
2014-11-02T03:50:00  12.342   12.761 
2014-11-02T03:55:00  13.543   14.023 
2014-11-02T04:00:00  14.946   15.499 
2014-11-02T04:05:00  16.624   17.261 
2014-11-02T04:10:00  18.576   19.307 
2014-11-02T04:15:00  20.987   21.824 
2014-11-02T04:20:00  23.964   24.916 
2014-11-02T04:25:00  27.649   28.720 
2014-11-02T04:30:00  32.357   33.543 
2014-11-02T04:35:00  38.480   39.758 
2014-11-02T04:40:00  46.607   47.917 
2014-11-02T04:45:00  57.809   59.014 
2014-11-02T04:50:00  73.648   74.479 
2014-11-02T04:55:00  96.968   96.982 
2014-11-02T05:00:00  132.76   131.46 
2014-11-02T05:05:00  190.32   187.74 
2014-11-02T05:10:00  285.29   282.41 
2014-11-02T05:15:00  439.31   432.97 
2014-11-02T05:20:00  627.21   623.24 
2014-11-02T05:25:00  707.09   732.78 
2014-11-02T05:30:00  627.42   636.21 
2014-11-02T05:35:00  454.26   445.10 
2014-11-02T05:40:00  299.27   287.32 
2014-11-02T05:45:00  194.66   186.79 
2014-11-02T05:50:00  129.94   126.38 
2014-11-02T05:55:00  90.490   89.657 
2014-11-02T06:00:00  65.824   66.426 
2014-11-02T06:05:00  49.668   50.948 
2014-11-02T06:10:00  38.865   40.438 
2014-11-02T06:15:00  31.230   32.904 
2014-11-02T06:20:00  25.684   27.367 
2014-11-02T06:25:00  21.543   23.188 
2014-11-02T06:30:00  18.361   19.939 
2014-11-02T06:35:00  15.907   17.405 
2014-11-02T06:40:00  13.906   15.314 
2014-11-02T06:45:00  12.363   13.691 
2014-11-02T06:50:00  11.022   12.269 
2014-11-02T06:55:00  9.9858   11.172 
2014-11-02T07:00:00  9.0444   10.171 
2014-11-02T07:05:00  8.2994   9.3831 
2014-11-02T07:10:00  7.6204   8.6629 
2014-11-02T07:15:00  7.0343   8.0411 
2014-11-02T07:20:00  6.5693   7.5508 
2014-11-02T07:25:00  6.1310   7.0840 
2014-11-02T07:30:00  5.7582   6.6860 
2014-11-02T07:35:00  5.4419   6.3466 
2014-11-02T07:40:00  5.1544   6.0345 
2014-11-02T07:45:00  4.8934   5.7476 
2014-11-02T07:50:00  4.6814   5.5131 
2014-11-02T07:55:00  4.4842   5.2915 
2014-11-02T08:00:00  4.3096   5.0926 
2014-11-02T08:05:00  4.1601   4.9202 
2014-11-02T08:10:00  4.0285   4.7659 
2014-11-02T08:15:00  3.9050   4.6189 
2014-11-02T08:20:00  3.7982   4.4896 
2014-11-02T08:25:00  3.6967   4.3649 
2014-11-02T08:30:00  3.6223   4.2707 
2014-11-02T08:35:00  3.5417   4.1679 
2014-11-02T08:40:00  3.4774   4.0835 
2014-11-02T08:45:00  3.4258   4.0129 
2014-11-02T08:50:00  3.3780   3.9461 
2014-11-02T08:55:00  3.3249   3.8725 
2014-11-02T09:00:00  3.3053   3.8374 
2014-11-02T09:05:00  3.2656   3.7785 
2014-11-02T09:10:00  3.2523   3.7498 
2014-11-02T09:15:00  3.2345   3.7155 
2014-11-02T09:20:00  3.2188   3.6833 
2014-11-02T09:25:00  3.2085   3.6571 
2014-11-02T09:30:00  3.2022   3.6351 
2014-11-02T09:35:00  3.2204   3.6408 
2014-11-02T09:40:00  3.2350   3.6421 
2014-11-02T09:45:00  3.2903   3.6888 
2014-11-02T09:50:00  3.3282   3.7154 
2014-11-02T09:55:00  3.3569   3.7316 
2014-11-02T10:00:00  3.3846   3.7464 
2014-11-02T10:05:00  3.4238   3.7736 
2014-11-02T10:10:00  3.4635   3.8013 
2014-11-02T10:15:00  3.5109   3.8372 
2014-11-02T10:20:00  3.5726   3.8884 
2014-11-02T10:25:00  3.6321   3.9369 
2014-11-02T10:30:00  3.6973   3.9914 
2014-11-02T10:35:00  3.7598   4.0428 
2014-11-02T10:40:00  3.8412   4.1142 
2014-11-02T10:45:00  3.9393   4.2032 
2014-11-02T10:50:00  4.0031   4.2553 
2014-11-02T10:55:00  4.0849   4.3265 
2014-11-02T11:00:00  4.1993   4.4320 
2014-11-02T11:05:00  4.3072   4.5304 
2014-11-02T11:10:00  4.4374   4.6519 
2014-11-02T11:15:00  4.5964   4.8031 
2014-11-02T11:20:00  4.7846   4.9845 
2014-11-02T11:25:00  4.9139   5.1042 
2014-11-02T11:30:00  5.0930   5.2754 
2014-11-02T11:35:00  5.2967   5.4717 
2014-11-02T11:40:00  5.5002   5.6675 
2014-11-02T11:45:00  5.7518   5.9125 
2014-11-02T11:50:00  5.9838   6.1370 
2014-11-02T11:55:00  6.2628   6.4095 
2014-11-02T12:00:00  6.5450   6.6850 
2014-11-02T12:05:00  6.8569   6.9906 
2014-11-02T12:10:00  7.2561   7.3848 
2014-11-02T12:15:00  7.6493   7.7728 
2014-11-02T12:20:00  8.1650   8.2851 
2014-11-02T12:25:00  8.7361   8.8532 
2014-11-02T12:30:00  9.3789   9.4939 
2014-11-02T12:35:00  10.172   10.286 
2014-11-02T12:40:00  11.059   11.174 
2014-11-02T12:45:00  12.140   12.256 
2014-11-02T12:50:00  13.371   13.490 
2014-11-02T12:55:00  14.804   14.927 
2014-11-02T13:00:00  16.513   16.641 
2014-11-02T13:05:00  18.521   18.655 
2014-11-02T13:10:00  20.958   21.101 
2014-11-02T13:15:00  23.987   24.142 
2014-11-02T13:20:00  27.638   27.808 
2014-11-02T13:25:00  32.257   32.448 
2014-11-02T13:30:00  38.178   38.397 
2014-11-02T13:35:00  45.886   46.142 
2014-11-02T13:40:00  56.100   56.405 
2014-11-02T13:45:00  70.059   70.428 
2014-11-02T13:50:00  89.516   89.958 
2014-11-02T13:55:00  116.92   117.39 
2014-11-02T14:00:00  156.84   157.13 
2014-11-02T14:05:00  215.10   215.00 
2014-11-02T14:10:00  295.66   302.30 
2014-11-02T14:15:00  384.94   438.64 
2014-11-02T14:20:00  495.75   605.43 
2014-11-02T14:25:00  608.02   658.81 
2014-11-02T14:30:00  572.15   573.16 
2014-11-02T14:35:00  441.63   442.70 
2014-11-02T14:40:00  315.53   317.45 
2014-11-02T14:45:00  221.89   223.48 
2014-11-02T14:50:00  158.91   159.94 
2014-11-02T14:55:00  117.12   117.70 
2014-11-02T15:00:00  88.970   89.265 
2014-11-02T15:05:00  69.528   69.667 
2014-11-02T15:10:00  55.622   55.678 
2014-11-02T15:15:00  45.401   45.416 
2014-11-02T15:20:00  37.981   37.978 
2014-11-02T15:25:00  32.116   32.106 
2014-11-02T15:30:00  27.596   27.586 
2014-11-02T15:35:00  23.809   23.801 
2014-11-02T15:40:00  20.836   20.833 
2014-11-02T15:45:00  18.351   18.354 
2014-11-02T15:50:00  16.289   16.297 
2014-11-02T15:55:00  14.622   14.636 
2014-11-02T16:00:00  13.102   13.121 
2014-11-02T16:05:00  11.943   11.967 
2014-11-02T16:10:00  10.828   10.857 
2014-11-02T16:15:00  9.9424   9.9764 
2014-11-02T16:20:00  9.2346   9.2743 
2014-11-02T16:25:00  8.5497   8.5950 
2014-11-02T16:30:00  7.9698   8.0210 
2014-11-02T16:35:00  7.5211   7.5789 
2014-11-02T16:40:00  7.0704   7.1346 
2014-11-02T16:45:00  6.6096   6.6798 
2014-11-02T16:50:00  6.2313   6.3080 
2014-11-02T16:55:00  5.9289   6.0127 
2014-11-02T17:00:00  5.6338   5.7244 
2014-11-02T17:05:00  5.3848   5.4826 
2014-11-02T17:10:00  5.1624   5.2674 
2014-11-02T17:15:00  4.9605   5.0729 
2014-11-02T17:20:00  4.7954   4.9156 
2014-11-02T17:25:00  4.6693   4.7979 
2014-11-02T17:30:00  4.4786   4.6133 
2014-11-02T17:35:00  4.3414   4.4833 
2014-11-02T17:40:00  4.2146   4.3636 
2014-11-02T17:45:00  4.0824   4.2377 
2014-11-02T17:50:00  4.0227   4.1866 
2014-11-02T17:55:00  3.9970   4.1707 
2014-11-02T18:00:00  3.9093   4.0898 
2014-11-02T18:05:00  3.8243   4.0111 
2014-11-02T18:10:00  3.7785   3.9730 
2014-11-02T18:15:00  3.7461   3.9486 
2014-11-02T18:20:00  3.7730   3.9865 
2014-11-02T18:25:00  3.7597   3.9816 
2014-11-02T18:30:00  3.7559   3.9865 
2014-11-02T18:35:00  3.7377   3.9757 
2014-11-02T18:40:00  3.7096   3.9538 
2014-11-02T18:45:00  3.6411   3.8882 
2014-11-02T18:50:00  3.6339   3.8874 
2014-11-02T18:55:00  3.6789   3.9421 
2014-11-02T19:00:00  3.6888   3.9587 
2014-11-02T19:05:00  3.7170   3.9943 
2014-11-02T19:10:00  3.7369   4.0205 
2014-11-02T19:15:00  3.7334   4.0211 
2014-11-02T19:20:00  3.7553   4.0482 
2014-11-02T19:25:00  3.8066   4.1065 
2014-11-02T19:30:00  3.8644   4.1712 
2014-11-02T19:35:00  3.9096   4.2216 
2014-11-02T19:40:00  3.9639   4.2813 
2014-11-02T19:45:00  4.0168   4.3386 
2014-11-02T19:50:00  4.0867   4.4137 
2014-11-02T19:55:00  4.1658   4.4978 
2014-11-02T20:00:00  4.2451   4.5815 
2014-11-02T20:05:00  4.3509   4.6928 
2014-11-02T20:10:00  4.4585   4.8052 
2014-11-02T20:15:00  4.5655   4.9160 
2014-11-02T20:20:00  4.7198   5.0767 
2014-11-02T20:25:00  4.8600   5.2211 
2014-11-02T20:30:00  5.0229   5.3887 
2014-11-02T20:35:00  5.1923   5.5620 
2014-11-02T20:40:00  5.3697   5.7427 
2014-11-02T20:45:00  5.5732   5.9498 
2014-11-02T20:50:00  5.7927   6.1723 
2014-11-02T20:55:00  6.0560   6.4397 
2014-11-02T21:00:00  6.3352   6.7220 
2014-11-02T21:05:00  6.6306   7.0195 
2014-11-02T21:10:00  6.9893   7.3816 
2014-11-02T21:15:00  7.3715   7.7662 
2014-11-02T21:20:00  7.8153   8.2133 
2014-11-02T21:25:00  8.3206   8.7227 
2014-11-02T21:30:00  8.9061   9.3141 
2014-11-02T21:35:00  9.5731   9.9893 
2014-11-02T21:40:00  10.340   10.768 
2014-11-02T21:45:00  11.251   11.698 
2014-11-02T21:50:00  12.285   12.757 
2014-11-02T21:55:00  13.505   14.010 
2014-11-02T22:00:00  14.983   15.535 
2014-11-02T22:05:00  16.733   17.342 
2014-11-02T22:10:00  18.852   19.533 
2014-11-02T22:15:00  21.468   22.239 
2014-11-02T22:20:00  24.761   25.655 
2014-11-02T22:25:00  28.969   30.044 
2014-11-02T22:30:00  34.393   35.750 
2014-11-02T22:35:00  41.629   43.450 
2014-11-02T22:40:00  51.445   54.045 
2014-11-02T22:45:00  65.304   69.240 
2014-11-02T22:50:00  85.613   91.857 
2014-11-02T22:55:00  116.37   126.50 
2014-11-02T23:00:00  165.80   182.01 
2014-11-02T23:05:00  247.99   271.35 
2014-11-02T23:10:00  380.36   406.11 
2014-11-02T23:15:00  548.66   565.30 
2014-11-02T23:20:00  646.58   642.62 
2014-11-02T23:25:00  553.52   559.36 
2014-11-02T23:30:00  350.42   392.56 
2014-11-02T23:35:00  226.52   250.21 
2014-11-02T23:40:00  164.69   162.89 
2014-11-02T23:45:00  123.42   112.74 
2014-11-02T23:50:00  93.851   82.791 
2014-11-02T23:55:00  72.658   63.570 
2014-11-03T00:00:00  57.348   50.410 
2014-11-03T00:05:00  46.287   41.148 
2014-11-03T00:10:00  38.076   34.277 
2014-11-03T00:15:00  31.827   29.020 
2014-11-03T00:20:00  27.033   24.953 
2014-11-03T00:25:00  23.187   21.648 
2014-11-03T00:30:00  20.231   19.082 
2014-11-03T00:35:00  17.704   16.850 
2014-11-03T00:40:00  15.751   15.103 
2014-11-03T00:45:00  14.006   13.512 
2014-11-03T00:50:00  12.653   12.280 
2014-11-03T00:55:00  11.419   11.127 
2014-11-03T01:00:00  10.446   10.224 
2014-11-03T01:05:00  9.6013   9.4340 
2014-11-03T01:10:00  8.7941   8.6771 
2014-11-03T01:15:00  8.1895   8.1100 
2014-11-03T01:20:00  7.5986   7.5482 
2014-11-03T01:25:00  7.0840   7.0607 
2014-11-03T01:30:00  6.6460   6.6402 
2014-11-03T01:35:00  6.2482   6.2584 
2014-11-03T01:40:00  5.9152   5.9241 
2014-11-03T01:45:00  5.6838   5.7013 
2014-11-03T01:50:00  5.4293   5.4552 
2014-11-03T01:55:00  5.1866   5.2060 
