#  UTC   F_ce_eq_TS04D(kHz)   F_ce_eq_dipole(kHz)
2014-02-01T05:20:00  3.5180   3.3263 
2014-02-01T05:25:00  3.5408   3.3586 
2014-02-01T05:30:00  3.5514   3.3808 
2014-02-01T05:35:00  3.5765   3.4185 
2014-02-01T05:40:00  3.6049   3.4608 
2014-02-01T05:45:00  3.6327   3.5042 
2014-02-01T05:50:00  3.6639   3.5524 
2014-02-01T05:55:00  3.7047   3.6114 
2014-02-01T06:00:00  3.7580   3.6841 
2014-02-01T06:05:00  3.8025   3.7497 
2014-02-01T06:10:00  3.8543   3.8238 
2014-02-01T06:15:00  3.9132   3.9061 
2014-02-01T06:20:00  3.9743   3.9919 
2014-02-01T06:25:00  4.0488   4.0920 
2014-02-01T06:30:00  4.1367   4.2065 
2014-02-01T06:35:00  4.2254   4.3223 
2014-02-01T06:40:00  4.3458   4.4711 
2014-02-01T06:45:00  4.4712   4.6248 
2014-02-01T06:50:00  4.6178   4.8000 
2014-02-01T06:55:00  4.7749   4.9851 
2014-02-01T07:00:00  4.9582   5.1956 
2014-02-01T07:05:00  5.1566   5.4194 
2014-02-01T07:10:00  5.4104   5.6979 
2014-02-01T07:15:00  5.6716   5.9801 
2014-02-01T07:20:00  6.0043   6.3328 
2014-02-01T07:25:00  6.3504   6.6946 
2014-02-01T07:30:00  6.7761   7.1348 
2014-02-01T07:35:00  7.2474   7.6182 
2014-02-01T07:40:00  7.8084   8.1914 
2014-02-01T07:45:00  8.4307   8.8250 
2014-02-01T07:50:00  9.1836   9.5923 
2014-02-01T07:55:00  10.025   10.450 
2014-02-01T08:00:00  11.037   11.482 
2014-02-01T08:05:00  12.222   12.691 
2014-02-01T08:10:00  13.657   14.155 
2014-02-01T08:15:00  15.358   15.885 
2014-02-01T08:20:00  17.472   18.026 
2014-02-01T08:25:00  20.083   20.657 
2014-02-01T08:30:00  23.389   23.976 
2014-02-01T08:35:00  27.605   28.201 
2014-02-01T08:40:00  33.112   33.727 
2014-02-01T08:45:00  40.391   41.051 
2014-02-01T08:50:00  50.231   50.987 
2014-02-01T08:55:00  63.785   64.723 
2014-02-01T09:00:00  82.992   84.238 
2014-02-01T09:05:00  110.79   112.50 
2014-02-01T09:10:00  151.97   154.15 
2014-02-01T09:15:00  212.89   214.80 
2014-02-01T09:20:00  300.79   299.33 
2014-02-01T09:25:00  413.27   402.42 
2014-02-01T09:30:00  520.49   496.68 
2014-02-01T09:35:00  564.86   536.89 
2014-02-01T09:40:00  500.22   501.77 
2014-02-01T09:45:00  367.05   406.53 
2014-02-01T09:50:00  267.56   295.65 
2014-02-01T09:55:00  203.88   209.27 
2014-02-01T10:00:00  153.29   151.08 
2014-02-01T10:05:00  114.67   112.28 
2014-02-01T10:10:00  87.192   85.975 
2014-02-01T10:15:00  67.728   67.436 
2014-02-01T10:20:00  53.882   54.123 
2014-02-01T10:25:00  43.752   44.255 
2014-02-01T10:30:00  36.237   36.849 
2014-02-01T10:35:00  30.518   31.156 
2014-02-01T10:40:00  26.128   26.751 
2014-02-01T10:45:00  22.673   23.263 
2014-02-01T10:50:00  19.914   20.463 
2014-02-01T10:55:00  17.655   18.159 
2014-02-01T11:00:00  15.836   16.297 
2014-02-01T11:05:00  14.311   14.730 
2014-02-01T11:10:00  13.040   13.419 
2014-02-01T11:15:00  11.978   12.322 
2014-02-01T11:20:00  11.017   11.328 
2014-02-01T11:25:00  10.223   10.506 
2014-02-01T11:30:00  9.5365   9.7953 
2014-02-01T11:35:00  8.9200   9.1565 
2014-02-01T11:40:00  8.3712   8.5879 
2014-02-01T11:45:00  7.9113   8.1110 
2014-02-01T11:50:00  7.5162   7.7009 
2014-02-01T11:55:00  7.1592   7.3302 
2014-02-01T12:00:00  6.8396   6.9982 
2014-02-01T12:05:00  6.5369   6.6838 
2014-02-01T12:10:00  6.2956   6.4326 
2014-02-01T12:15:00  6.0725   6.2001 
2014-02-01T12:20:00  5.8650   5.9840 
2014-02-01T12:25:00  5.6850   5.7962 
2014-02-01T12:30:00  5.5122   5.6162 
2014-02-01T12:35:00  5.3734   5.4710 
2014-02-01T12:40:00  5.2453   5.3371 
2014-02-01T12:45:00  5.1514   5.2383 
2014-02-01T12:50:00  5.0457   5.1277 
2014-02-01T12:55:00  4.9513   5.0290 
2014-02-01T13:00:00  4.8519   4.9255 
2014-02-01T13:05:00  4.7688   4.8389 
2014-02-01T13:10:00  4.7190   4.7863 
2014-02-01T13:15:00  4.6307   4.6949 
2014-02-01T13:20:00  4.5969   4.6591 
2014-02-01T13:25:00  4.5358   4.5958 
2014-02-01T13:30:00  4.4776   4.5358 
2014-02-01T13:35:00  4.4531   4.5100 
2014-02-01T13:40:00  4.4438   4.4998 
2014-02-01T13:45:00  4.3922   4.4470 
2014-02-01T13:50:00  4.3662   4.4203 
2014-02-01T13:55:00  4.3398   4.3932 
2014-02-01T14:00:00  4.3577   4.4111 
2014-02-01T14:05:00  4.4042   4.4582 
2014-02-01T14:10:00  4.4423   4.4967 
2014-02-01T14:15:00  4.4216   4.4758 
2014-02-01T14:20:00  4.4159   4.4701 
2014-02-01T14:25:00  4.4636   4.5185 
2014-02-01T14:30:00  4.4940   4.5495 
2014-02-01T14:35:00  4.5119   4.5677 
2014-02-01T14:40:00  4.5515   4.6078 
2014-02-01T14:45:00  4.5832   4.6399 
2014-02-01T14:50:00  4.6230   4.6803 
2014-02-01T14:55:00  4.6371   4.6944 
2014-02-01T15:00:00  4.6992   4.7570 
2014-02-01T15:05:00  4.7645   4.8228 
2014-02-01T15:10:00  4.8310   4.8897 
2014-02-01T15:15:00  4.9789   5.0387 
2014-02-01T15:20:00  5.0295   5.0891 
2014-02-01T15:25:00  5.1813   5.2418 
2014-02-01T15:30:00  5.3154   5.3762 
2014-02-01T15:35:00  5.4803   5.5416 
2014-02-01T15:40:00  5.6287   5.6899 
2014-02-01T15:45:00  5.7988   5.8599 
2014-02-01T15:50:00  5.9333   5.9937 
2014-02-01T15:55:00  6.1436   6.2036 
2014-02-01T16:00:00  6.3667   6.4260 
2014-02-01T16:05:00  6.6125   6.6710 
2014-02-01T16:10:00  6.8977   6.9553 
2014-02-01T16:15:00  7.1898   7.2461 
2014-02-01T16:20:00  7.5810   7.6363 
2014-02-01T16:25:00  7.9634   8.0171 
2014-02-01T16:30:00  8.4067   8.4586 
2014-02-01T16:35:00  8.9123   8.9623 
2014-02-01T16:40:00  9.5034   9.5510 
2014-02-01T16:45:00  10.154   10.199 
2014-02-01T16:50:00  10.884   10.925 
2014-02-01T16:55:00  11.754   11.790 
2014-02-01T17:00:00  12.765   12.796 
2014-02-01T17:05:00  13.938   13.962 
2014-02-01T17:10:00  15.372   15.386 
2014-02-01T17:15:00  17.032   17.034 
2014-02-01T17:20:00  19.072   19.058 
2014-02-01T17:25:00  21.541   21.503 
2014-02-01T17:30:00  24.651   24.579 
2014-02-01T17:35:00  28.517   28.397 
2014-02-01T17:40:00  33.533   33.341 
2014-02-01T17:45:00  40.073   39.776 
2014-02-01T17:50:00  48.927   48.473 
2014-02-01T17:55:00  61.008   60.313 
2014-02-01T18:00:00  78.338   77.264 
2014-02-01T18:05:00  103.86   102.18 
2014-02-01T18:10:00  143.33   140.67 
2014-02-01T18:15:00  206.54   202.62 
2014-02-01T18:20:00  309.76   306.00 
2014-02-01T18:25:00  471.83   474.50 
2014-02-01T18:30:00  695.42   705.76 
2014-02-01T18:35:00  858.66   865.84 
2014-02-01T18:40:00  781.26   777.78 
2014-02-01T18:45:00  563.75   564.57 
2014-02-01T18:50:00  372.79   381.19 
2014-02-01T18:55:00  248.52   257.12 
2014-02-01T19:00:00  171.26   178.00 
2014-02-01T19:05:00  122.92   127.84 
2014-02-01T19:10:00  91.525   95.046 
2014-02-01T19:15:00  70.531   73.062 
2014-02-01T19:20:00  55.863   57.707 
2014-02-01T19:25:00  45.354   46.727 
2014-02-01T19:30:00  37.552   38.597 
2014-02-01T19:35:00  31.667   32.482 
2014-02-01T19:40:00  27.138   27.787 
2014-02-01T19:45:00  23.571   24.098 
2014-02-01T19:50:00  20.704   21.138 
2014-02-01T19:55:00  18.396   18.758 
2014-02-01T20:00:00  16.523   16.826 
2014-02-01T20:05:00  14.950   15.205 
2014-02-01T20:10:00  13.613   13.829 
2014-02-01T20:15:00  12.481   12.664 
2014-02-01T20:20:00  11.541   11.698 
2014-02-01T20:25:00  10.689   10.825 
2014-02-01T20:30:00  9.9581   10.077 
2014-02-01T20:35:00  9.3248   9.4298 
2014-02-01T20:40:00  8.8092   8.9032 
2014-02-01T20:45:00  8.2903   8.3744 
2014-02-01T20:50:00  7.8785   7.9546 
2014-02-01T20:55:00  7.4680   7.5368 
2014-02-01T21:00:00  7.1358   7.1987 
2014-02-01T21:05:00  6.8127   6.8701 
2014-02-01T21:10:00  6.5856   6.6388 
2014-02-01T21:15:00  6.3209   6.3698 
2014-02-01T21:20:00  6.1492   6.1947 
2014-02-01T21:25:00  5.9676   6.0098 
2014-02-01T21:30:00  5.7311   5.7699 
2014-02-01T21:35:00  5.5760   5.6120 
2014-02-01T21:40:00  5.4995   5.5334 
2014-02-01T21:45:00  5.3754   5.4071 
2014-02-01T21:50:00  5.2634   5.2931 
2014-02-01T21:55:00  5.1498   5.1777 
2014-02-01T22:00:00  5.0675   5.0939 
2014-02-01T22:05:00  4.9252   4.9501 
2014-02-01T22:10:00  4.8324   4.8562 
2014-02-01T22:15:00  4.7756   4.7988 
2014-02-01T22:20:00  4.7151   4.7378 
2014-02-01T22:25:00  4.6534   4.6760 
2014-02-01T22:30:00  4.5847   4.6073 
2014-02-01T22:35:00  4.5213   4.5441 
2014-02-01T22:40:00  4.4596   4.4829 
2014-02-01T22:45:00  4.4507   4.4751 
2014-02-01T22:50:00  4.4015   4.4270 
2014-02-01T22:55:00  4.3961   4.4232 
2014-02-01T23:00:00  4.3795   4.4085 
2014-02-01T23:05:00  4.3697   4.4009 
2014-02-01T23:10:00  4.3664   4.4001 
2014-02-01T23:15:00  4.3630   4.3995 
2014-02-01T23:20:00  4.3722   4.4119 
2014-02-01T23:25:00  4.4009   4.4443 
2014-02-01T23:30:00  4.3961   4.4432 
2014-02-01T23:35:00  4.4705   4.5224 
2014-02-01T23:40:00  4.4989   4.5555 
2014-02-01T23:45:00  4.5804   4.6426 
2014-02-01T23:50:00  4.6485   4.7165 
2014-02-01T23:55:00  4.7141   4.7880 
2014-02-02T00:00:00  4.7993   4.8799 
2014-02-02T00:05:00  4.8461   4.9328 
2014-02-02T00:10:00  4.9219   5.0154 
2014-02-02T00:15:00  4.9608   5.0605 
2014-02-02T00:20:00  5.0682   5.1753 
2014-02-02T00:25:00  5.1873   5.3022 
2014-02-02T00:30:00  5.2901   5.4120 
2014-02-02T00:35:00  5.4076   5.5367 
2014-02-02T00:40:00  5.5349   5.6709 
2014-02-02T00:45:00  5.6671   5.8096 
2014-02-02T00:50:00  5.8681   6.0182 
2014-02-02T00:55:00  6.1108   6.2687 
2014-02-02T01:00:00  6.3529   6.5177 
2014-02-02T01:05:00  6.6648   6.8372 
2014-02-02T01:10:00  7.0024   7.1820 
2014-02-02T01:15:00  7.3649   7.5510 
2014-02-02T01:20:00  7.7211   7.9121 
2014-02-02T01:25:00  8.1781   8.3751 
2014-02-02T01:30:00  8.6550   8.8568 
2014-02-02T01:35:00  9.2427   9.4500 
2014-02-02T01:40:00  9.9217   10.135 
2014-02-02T01:45:00  10.672   10.889 
2014-02-02T01:50:00  11.526   11.746 
2014-02-02T01:55:00  12.547   12.770 
2014-02-02T02:00:00  13.723   13.945 
2014-02-02T02:05:00  15.121   15.340 
2014-02-02T02:10:00  16.795   17.005 
2014-02-02T02:15:00  18.803   18.996 
2014-02-02T02:20:00  21.238   21.406 
2014-02-02T02:25:00  24.244   24.377 
2014-02-02T02:30:00  27.937   28.019 
2014-02-02T02:35:00  32.610   32.622 
2014-02-02T02:40:00  38.533   38.449 
2014-02-02T02:45:00  46.174   45.963 
2014-02-02T02:50:00  56.145   55.777 
2014-02-02T02:55:00  69.394   68.861 
2014-02-02T03:00:00  87.085   86.489 
2014-02-02T03:05:00  110.79   110.56 
2014-02-02T03:10:00  142.22   143.76 
2014-02-02T03:15:00  181.82   189.11 
2014-02-02T03:20:00  226.39   248.68 
2014-02-02T03:25:00  274.93   317.51 
2014-02-02T03:30:00  394.63   378.93 
2014-02-02T03:35:00  589.78   434.32 
2014-02-02T03:40:00  562.74   467.57 
2014-02-02T03:45:00  421.64   407.02 
2014-02-02T03:50:00  293.63   300.30 
2014-02-02T03:55:00  204.83   210.54 
2014-02-02T04:00:00  145.11   147.78 
2014-02-02T04:05:00  105.23   106.10 
2014-02-02T04:10:00  78.329   78.377 
2014-02-02T04:15:00  59.918   59.660 
2014-02-02T04:20:00  46.878   46.557 
2014-02-02T04:25:00  37.640   37.360 
2014-02-02T04:30:00  30.722   30.521 
2014-02-02T04:35:00  25.642   25.520 
2014-02-02T04:40:00  21.717   21.659 
2014-02-02T04:45:00  18.706   18.688 
2014-02-02T04:50:00  16.284   16.282 
2014-02-02T04:55:00  14.391   14.389 
2014-02-02T05:00:00  12.811   12.802 
2014-02-02T05:05:00  11.541   11.523 
2014-02-02T05:10:00  10.458   10.430 
2014-02-02T05:15:00  9.5752   9.5391 
2014-02-02T05:20:00  8.8028   8.7590 
2014-02-02T05:25:00  8.1485   8.0970 
2014-02-02T05:30:00  7.5896   7.5299 
2014-02-02T05:35:00  7.0881   7.0193 
2014-02-02T05:40:00  6.6655   6.5864 
2014-02-02T05:45:00  6.3104   6.2196 
2014-02-02T05:50:00  5.9775   5.8743 
2014-02-02T05:55:00  5.6680   5.5522 
2014-02-02T06:00:00  5.4207   5.2915 
2014-02-02T06:05:00  5.1899   5.0475 
2014-02-02T06:10:00  4.9759   4.8209 
2014-02-02T06:15:00  4.8173   4.6490 
2014-02-02T06:20:00  4.7151   4.5325 
2014-02-02T06:25:00  4.5883   4.3936 
2014-02-02T06:30:00  4.4668   4.2611 
2014-02-02T06:35:00  4.3561   4.1403 
2014-02-02T06:40:00  4.2685   4.0432 
2014-02-02T06:45:00  4.1708   3.9381 
2014-02-02T06:50:00  4.0892   3.8497 
2014-02-02T06:55:00  4.0061   3.7616 
2014-02-02T07:00:00  3.9305   3.6820 
2014-02-02T07:05:00  3.8419   3.5919 
2014-02-02T07:10:00  3.8735   3.6155 
2014-02-02T07:15:00  3.8038   3.5460 
2014-02-02T07:20:00  3.7771   3.5181 
2014-02-02T07:25:00  3.7493   3.4904 
2014-02-02T07:30:00  3.7168   3.4599 
2014-02-02T07:35:00  3.6606   3.4085 
2014-02-02T07:40:00  3.6432   3.3946 
2014-02-02T07:45:00  3.6105   3.3678 
2014-02-02T07:50:00  3.6103   3.3726 
2014-02-02T07:55:00  3.5932   3.3628 
2014-02-02T08:00:00  3.5931   3.3702 
2014-02-02T08:05:00  3.6012   3.3865 
2014-02-02T08:10:00  3.6160   3.4103 
2014-02-02T08:15:00  3.6225   3.4276 
2014-02-02T08:20:00  3.6397   3.4561 
2014-02-02T08:25:00  3.6361   3.4660 
2014-02-02T08:30:00  3.6623   3.5054 
2014-02-02T08:35:00  3.6539   3.5127 
2014-02-02T08:40:00  3.7020   3.5753 
2014-02-02T08:45:00  3.7399   3.6292 
2014-02-02T08:50:00  3.7837   3.6899 
2014-02-02T08:55:00  3.8267   3.7507 
2014-02-02T09:00:00  3.8815   3.8239 
2014-02-02T09:05:00  3.9693   3.9306 
2014-02-02T09:10:00  4.0396   4.0209 
2014-02-02T09:15:00  4.1084   4.1102 
2014-02-02T09:20:00  4.2021   4.2249 
2014-02-02T09:25:00  4.2867   4.3306 
2014-02-02T09:30:00  4.4014   4.4669 
2014-02-02T09:35:00  4.5245   4.6113 
2014-02-02T09:40:00  4.6550   4.7626 
2014-02-02T09:45:00  4.8115   4.9395 
2014-02-02T09:50:00  4.9735   5.1206 
2014-02-02T09:55:00  5.1739   5.3391 
2014-02-02T10:00:00  5.3865   5.5677 
2014-02-02T10:05:00  5.6326   5.8276 
2014-02-02T10:10:00  5.9247   6.1316 
2014-02-02T10:15:00  6.2369   6.4527 
2014-02-02T10:20:00  6.5810   6.8028 
2014-02-02T10:25:00  7.0051   7.2316 
2014-02-02T10:30:00  7.4553   7.6836 
2014-02-02T10:35:00  7.9907   8.2199 
2014-02-02T10:40:00  8.5903   8.8191 
2014-02-02T10:45:00  9.3325   9.5615 
2014-02-02T10:50:00  10.137   10.364 
2014-02-02T10:55:00  11.117   11.343 
2014-02-02T11:00:00  12.248   12.470 
2014-02-02T11:05:00  13.626   13.841 
2014-02-02T11:10:00  15.256   15.454 
2014-02-02T11:15:00  17.264   17.431 
2014-02-02T11:20:00  19.718   19.832 
2014-02-02T11:25:00  22.833   22.865 
2014-02-02T11:30:00  26.761   26.674 
2014-02-02T11:35:00  31.888   31.642 
2014-02-02T11:40:00  38.624   38.171 
2014-02-02T11:45:00  47.750   47.032 
2014-02-02T11:50:00  60.329   59.275 
2014-02-02T11:55:00  78.284   76.816 
2014-02-02T12:00:00  104.63   102.68 
2014-02-02T12:05:00  144.49   142.03 
2014-02-02T12:10:00  206.00   203.29 
2014-02-02T12:15:00  299.63   297.63 
2014-02-02T12:20:00  430.59   430.47 
2014-02-02T12:25:00  576.95   573.07 
2014-02-02T12:30:00  671.67   653.52 
2014-02-02T12:35:00  648.36   624.31 
2014-02-02T12:40:00  523.84   504.31 
2014-02-02T12:45:00  371.24   366.54 
2014-02-02T12:50:00  251.48   256.18 
2014-02-02T12:55:00  173.11   179.50 
2014-02-02T13:00:00  124.18   128.96 
2014-02-02T13:05:00  92.937   95.888 
2014-02-02T13:10:00  71.828   73.514 
2014-02-02T13:15:00  57.084   58.022 
2014-02-02T13:20:00  46.374   46.892 
2014-02-02T13:25:00  38.428   38.713 
2014-02-02T13:30:00  32.387   32.545 
2014-02-02T13:35:00  27.733   27.820 
2014-02-02T13:40:00  24.063   24.109 
2014-02-02T13:45:00  21.194   21.219 
2014-02-02T13:50:00  18.843   18.855 
2014-02-02T13:55:00  16.900   16.905 
2014-02-02T14:00:00  15.267   15.268 
2014-02-02T14:05:00  13.916   13.915 
2014-02-02T14:10:00  12.753   12.752 
2014-02-02T14:15:00  11.776   11.774 
2014-02-02T14:20:00  10.934   10.933 
2014-02-02T14:25:00  10.183   10.182 
2014-02-02T14:30:00  9.5026   9.5009 
2014-02-02T14:35:00  8.9301   8.9284 
2014-02-02T14:40:00  8.4525   8.4509 
2014-02-02T14:45:00  7.9917   7.9901 
2014-02-02T14:50:00  7.5710   7.5694 
2014-02-02T14:55:00  7.2200   7.2184 
2014-02-02T15:00:00  6.8626   6.8610 
2014-02-02T15:05:00  6.6531   6.6516 
2014-02-02T15:10:00  6.4502   6.4487 
2014-02-02T15:15:00  6.2543   6.2528 
2014-02-02T15:20:00  5.9838   5.9823 
2014-02-02T15:25:00  5.8404   5.8390 
2014-02-02T15:30:00  5.6488   5.6474 
2014-02-02T15:35:00  5.4577   5.4563 
2014-02-02T15:40:00  5.3111   5.3098 
2014-02-02T15:45:00  5.1983   5.1970 
2014-02-02T15:50:00  5.1045   5.1033 
2014-02-02T15:55:00  4.9981   4.9970 
2014-02-02T16:00:00  4.9386   4.9375 
2014-02-02T16:05:00  4.8947   4.8937 
2014-02-02T16:10:00  4.8463   4.8454 
2014-02-02T16:15:00  4.8087   4.8079 
2014-02-02T16:20:00  4.7518   4.7511 
2014-02-02T16:25:00  4.7057   4.7051 
2014-02-02T16:30:00  4.6806   4.6801 
2014-02-02T16:35:00  4.6092   4.6088 
2014-02-02T16:40:00  4.5859   4.5856 
2014-02-02T16:45:00  4.5100   4.5097 
2014-02-02T16:50:00  4.5041   4.5039 
2014-02-02T16:55:00  4.4511   4.4511 
2014-02-02T17:00:00  4.4529   4.4529 
2014-02-02T17:05:00  4.4439   4.4440 
2014-02-02T17:10:00  4.4376   4.4378 
2014-02-02T17:15:00  4.4450   4.4453 
2014-02-02T17:20:00  4.4648   4.4653 
2014-02-02T17:25:00  4.4782   4.4788 
2014-02-02T17:30:00  4.5063   4.5070 
2014-02-02T17:35:00  4.5152   4.5161 
2014-02-02T17:40:00  4.5601   4.5611 
2014-02-02T17:45:00  4.5595   4.5608 
2014-02-02T17:50:00  4.6026   4.6041 
2014-02-02T17:55:00  4.6718   4.6735 
2014-02-02T18:00:00  4.7433   4.7454 
2014-02-02T18:05:00  4.8121   4.8146 
2014-02-02T18:10:00  4.8748   4.8778 
2014-02-02T18:15:00  4.9927   4.9963 
2014-02-02T18:20:00  5.0731   5.0773 
2014-02-02T18:25:00  5.2197   5.2248 
2014-02-02T18:30:00  5.3555   5.3616 
2014-02-02T18:35:00  5.5064   5.5136 
2014-02-02T18:40:00  5.6270   5.6355 
2014-02-02T18:45:00  5.8234   5.8334 
2014-02-02T18:50:00  6.0048   6.0165 
2014-02-02T18:55:00  6.2573   6.2710 
2014-02-02T19:00:00  6.4819   6.4980 
2014-02-02T19:05:00  6.7282   6.7469 
2014-02-02T19:10:00  7.0172   7.0390 
2014-02-02T19:15:00  7.3263   7.3515 
2014-02-02T19:20:00  7.6867   7.7160 
2014-02-02T19:25:00  8.1152   8.1493 
2014-02-02T19:30:00  8.5772   8.6170 
2014-02-02T19:35:00  9.1003   9.1467 
2014-02-02T19:40:00  9.7044   9.7588 
2014-02-02T19:45:00  10.427   10.491 
2014-02-02T19:50:00  11.269   11.345 
2014-02-02T19:55:00  12.226   12.315 
2014-02-02T20:00:00  13.326   13.431 
2014-02-02T20:05:00  14.621   14.742 
2014-02-02T20:10:00  16.171   16.308 
2014-02-02T20:15:00  17.993   18.141 
2014-02-02T20:20:00  20.211   20.363 
2014-02-02T20:25:00  22.938   23.079 
2014-02-02T20:30:00  26.344   26.445 
2014-02-02T20:35:00  30.672   30.681 
2014-02-02T20:40:00  36.280   36.095 
2014-02-02T20:45:00  43.736   43.165 
2014-02-02T20:50:00  53.838   52.509 
2014-02-02T20:55:00  68.139   65.314 
2014-02-02T21:00:00  89.012   83.255 
2014-02-02T21:05:00  121.19   109.79 
2014-02-02T21:10:00  171.89   150.48 
2014-02-02T21:15:00  254.93   218.36 
2014-02-02T21:20:00  387.08   334.90 
2014-02-02T21:25:00  567.41   518.63 
2014-02-02T21:30:00  719.11   716.34 
2014-02-02T21:35:00  771.08   776.10 
2014-02-02T21:40:00  638.84   630.43 
2014-02-02T21:45:00  437.44   426.89 
2014-02-02T21:50:00  282.86   278.76 
2014-02-02T21:55:00  185.66   186.82 
2014-02-02T22:00:00  127.55   130.81 
2014-02-02T22:05:00  91.582   95.258 
2014-02-02T22:10:00  68.624   72.083 
2014-02-02T22:15:00  53.139   56.201 
2014-02-02T22:20:00  42.432   45.099 
2014-02-02T22:25:00  34.632   36.945 
2014-02-02T22:30:00  28.901   30.918 
2014-02-02T22:35:00  24.494   26.255 
2014-02-02T22:40:00  21.137   22.682 
2014-02-02T22:45:00  18.447   19.799 
2014-02-02T22:50:00  16.322   17.505 
2014-02-02T22:55:00  14.579   15.614 
2014-02-02T23:00:00  13.148   14.055 
2014-02-02T23:05:00  11.945   12.743 
2014-02-02T23:10:00  10.930   11.636 
2014-02-02T23:15:00  10.059   10.688 
2014-02-02T23:20:00  9.3080   9.8703 
2014-02-02T23:25:00  8.6574   9.1628 
2014-02-02T23:30:00  8.0693   8.5240 
2014-02-02T23:35:00  7.6167   8.0302 
2014-02-02T23:40:00  7.1766   7.5509 
2014-02-02T23:45:00  6.7927   7.1318 
2014-02-02T23:50:00  6.4554   6.7623 
2014-02-02T23:55:00  6.1670   6.4450 
2014-02-03T00:00:00  5.8787   6.1284 
2014-02-03T00:05:00  5.6638   5.8891 
2014-02-03T00:10:00  5.5428   5.7479 
2014-02-03T00:15:00  5.4254   5.6108 
2014-02-03T00:20:00  5.2475   5.4118 
2014-02-03T00:25:00  5.1882   5.3357 
2014-02-03T00:30:00  5.0878   5.2180 
2014-02-03T00:35:00  4.9587   5.0717 
2014-02-03T00:40:00  4.8507   4.9481 
2014-02-03T00:45:00  4.7403   4.8231 
2014-02-03T00:50:00  4.6620   4.7320 
2014-02-03T00:55:00  4.5443   4.6020 
2014-02-03T01:00:00  4.4740   4.5211 
2014-02-03T01:05:00  4.5300   4.5688 
2014-02-03T01:10:00  4.4608   4.4911 
2014-02-03T01:15:00  4.4268   4.4500 
2014-02-03T01:20:00  4.3843   4.4015 
2014-02-03T01:25:00  4.3300   4.3423 
2014-02-03T01:30:00  4.2782   4.2868 
2014-02-03T01:35:00  4.2315   4.2375 
2014-02-03T01:40:00  4.1729   4.1775 
2014-02-03T01:45:00  4.1529   4.1572 
2014-02-03T01:50:00  4.1028   4.1080 
2014-02-03T01:55:00  4.1263   4.1335 
