#  UTC   F_ce_eq_TS04D(kHz)   F_ce_eq_dipole(kHz)
2013-08-01T13:15:00  3.8835   3.8887 
2013-08-01T13:20:00  3.8963   3.9005 
2013-08-01T13:25:00  3.9254   3.9350 
2013-08-01T13:30:00  3.9879   3.9948 
2013-08-01T13:35:00  4.0487   4.0555 
2013-08-01T13:40:00  4.1366   4.1419 
2013-08-01T13:45:00  4.2145   4.2229 
2013-08-01T13:50:00  4.2805   4.2875 
2013-08-01T13:55:00  4.3532   4.3643 
2013-08-01T14:00:00  4.4419   4.4552 
2013-08-01T14:05:00  4.5640   4.5795 
2013-08-01T14:10:00  4.6751   4.6948 
2013-08-01T14:15:00  4.8097   4.8316 
2013-08-01T14:20:00  4.9394   4.9605 
2013-08-01T14:25:00  5.1216   5.1413 
2013-08-01T14:30:00  5.3008   5.3221 
2013-08-01T14:35:00  5.5078   5.5199 
2013-08-01T14:40:00  5.7528   5.7628 
2013-08-01T14:45:00  5.9969   6.0140 
2013-08-01T14:50:00  6.2600   6.2850 
2013-08-01T14:55:00  6.5589   6.5805 
2013-08-01T15:00:00  6.8855   6.9108 
2013-08-01T15:05:00  7.2641   7.2945 
2013-08-01T15:10:00  7.6523   7.6886 
2013-08-01T15:15:00  8.1247   8.1634 
2013-08-01T15:20:00  8.6753   8.7176 
2013-08-01T15:25:00  9.3113   9.3599 
2013-08-01T15:30:00  10.039   10.091 
2013-08-01T15:35:00  10.855   10.917 
2013-08-01T15:40:00  11.808   11.880 
2013-08-01T15:45:00  12.934   13.016 
2013-08-01T15:50:00  14.229   14.328 
2013-08-01T15:55:00  15.787   15.897 
2013-08-01T16:00:00  17.644   17.761 
2013-08-01T16:05:00  19.902   20.028 
2013-08-01T16:10:00  22.750   22.873 
2013-08-01T16:15:00  26.275   26.389 
2013-08-01T16:20:00  30.668   30.770 
2013-08-01T16:25:00  36.237   36.332 
2013-08-01T16:30:00  43.376   43.484 
2013-08-01T16:35:00  52.754   52.949 
2013-08-01T16:40:00  65.460   65.919 
2013-08-01T16:45:00  82.998   84.093 
2013-08-01T16:50:00  107.71   110.29 
2013-08-01T16:55:00  143.24   149.21 
2013-08-01T17:00:00  195.79   208.90 
2013-08-01T17:05:00  275.26   300.64 
2013-08-01T17:10:00  397.49   433.88 
2013-08-01T17:15:00  552.72   587.48 
2013-08-01T17:20:00  644.46   661.63 
2013-08-01T17:25:00  577.42   576.17 
2013-08-01T17:30:00  399.17   412.50 
2013-08-01T17:35:00  248.04   269.94 
2013-08-01T17:40:00  163.75   175.73 
2013-08-01T17:45:00  115.89   118.87 
2013-08-01T17:50:00  85.784   84.538 
2013-08-01T17:55:00  65.599   62.930 
2013-08-01T18:00:00  51.498   48.656 
2013-08-01T18:05:00  41.331   38.787 
2013-08-01T18:10:00  33.793   31.682 
2013-08-01T18:15:00  28.123   26.442 
2013-08-01T18:20:00  23.763   22.468 
2013-08-01T18:25:00  20.346   19.382 
2013-08-01T18:30:00  17.669   16.959 
2013-08-01T18:35:00  15.538   15.031 
2013-08-01T18:40:00  13.817   13.464 
2013-08-01T18:45:00  12.375   12.150 
2013-08-01T18:50:00  11.156   11.034 
2013-08-01T18:55:00  10.135   10.099 
2013-08-01T19:00:00  9.2751   9.3134 
2013-08-01T19:05:00  8.5219   8.6371 
2013-08-01T19:10:00  7.8521   8.0377 
2013-08-01T19:15:00  7.2845   7.5389 
2013-08-01T19:20:00  6.7712   7.0879 
2013-08-01T19:25:00  6.3177   6.6925 
2013-08-01T19:30:00  5.9062   6.3256 
2013-08-01T19:35:00  5.5336   6.0021 
2013-08-01T19:40:00  5.1964   5.7130 
2013-08-01T19:45:00  4.8965   5.4597 
2013-08-01T19:50:00  4.6265   5.2263 
2013-08-01T19:55:00  4.3839   5.0113 
2013-08-01T20:00:00  4.1734   4.8286 
2013-08-01T20:05:00  3.9729   4.6561 
2013-08-01T20:10:00  3.8034   4.5001 
2013-08-01T20:15:00  3.6342   4.3482 
2013-08-01T20:20:00  3.4931   4.2161 
2013-08-01T20:25:00  3.3666   4.0966 
2013-08-01T20:30:00  3.2561   3.9954 
2013-08-01T20:35:00  3.1621   3.9145 
2013-08-01T20:40:00  2.9838   3.8284 
2013-08-01T20:45:00  2.8737   3.7451 
2013-08-01T20:50:00  2.7600   3.6486 
2013-08-01T20:55:00  2.6946   3.5888 
2013-08-01T21:00:00  2.6456   3.5468 
2013-08-01T21:05:00  2.5892   3.4948 
2013-08-01T21:10:00  2.5380   3.4582 
2013-08-01T21:15:00  2.5211   3.4230 
2013-08-01T21:20:00  2.4967   3.3965 
2013-08-01T21:25:00  2.4685   3.3744 
2013-08-01T21:30:00  2.4391   3.3473 
2013-08-01T21:35:00  2.4226   3.3248 
2013-08-01T21:40:00  2.4177   3.3089 
2013-08-01T21:45:00  2.4111   3.3142 
2013-08-01T21:50:00  2.4054   3.3211 
2013-08-01T21:55:00  2.4101   3.3218 
2013-08-01T22:00:00  2.4151   3.3288 
2013-08-01T22:05:00  2.4261   3.3505 
2013-08-01T22:10:00  2.4321   3.3630 
2013-08-01T22:15:00  2.4568   3.3850 
2013-08-01T22:20:00  2.4824   3.4100 
2013-08-01T22:25:00  2.5108   3.4474 
2013-08-01T22:30:00  2.5420   3.4847 
2013-08-01T22:35:00  2.5882   3.5339 
2013-08-01T22:40:00  2.6535   3.6088 
2013-08-01T22:45:00  2.7046   3.6577 
2013-08-01T22:50:00  2.7705   3.7202 
2013-08-01T22:55:00  2.8523   3.8019 
2013-08-01T23:00:00  2.9441   3.8935 
2013-08-01T23:05:00  3.0330   3.9768 
2013-08-01T23:10:00  3.1505   4.0899 
2013-08-01T23:15:00  3.2671   4.2067 
2013-08-01T23:20:00  3.3967   4.3352 
2013-08-01T23:25:00  3.5687   4.4800 
2013-08-01T23:30:00  3.7428   4.6468 
2013-08-01T23:35:00  3.9549   4.8280 
2013-08-01T23:40:00  4.1730   5.0285 
2013-08-01T23:45:00  4.4263   5.2475 
2013-08-01T23:50:00  4.7122   5.4953 
2013-08-01T23:55:00  5.0229   5.7669 
2013-08-02T00:00:00  5.3666   6.0683 
2013-08-02T00:05:00  5.7511   6.4052 
2013-08-02T00:10:00  6.1887   6.7947 
2013-08-02T00:15:00  6.6726   7.2409 
2013-08-02T00:20:00  7.2335   7.7373 
2013-08-02T00:25:00  7.8331   8.2838 
2013-08-02T00:30:00  8.5393   8.9137 
2013-08-02T00:35:00  9.3598   9.6678 
2013-08-02T00:40:00  10.301   10.537 
2013-08-02T00:45:00  11.398   11.555 
2013-08-02T00:50:00  12.708   12.773 
2013-08-02T00:55:00  14.265   14.224 
2013-08-02T01:00:00  16.137   15.968 
2013-08-02T01:05:00  18.428   18.116 
2013-08-02T01:10:00  21.296   20.820 
2013-08-02T01:15:00  24.918   24.270 
2013-08-02T01:20:00  29.473   28.661 
2013-08-02T01:25:00  35.217   34.285 
2013-08-02T01:30:00  42.631   41.698 
2013-08-02T01:35:00  52.291   51.633 
2013-08-02T01:40:00  65.282   65.499 
2013-08-02T01:45:00  82.751   85.096 
2013-08-02T01:50:00  106.48   113.33 
2013-08-02T01:55:00  139.79   154.92 
2013-08-02T02:00:00  188.44   215.29 
2013-08-02T02:05:00  263.70   297.15 
2013-08-02T02:10:00  382.12   401.73 
2013-08-02T02:15:00  529.61   537.18 
2013-08-02T02:20:00  629.53   632.57 
2013-08-02T02:25:00  600.36   583.94 
2013-08-02T02:30:00  458.68   457.64 
2013-08-02T02:35:00  322.52   327.69 
2013-08-02T02:40:00  225.44   228.47 
2013-08-02T02:45:00  160.63   161.25 
2013-08-02T02:50:00  117.44   116.77 
2013-08-02T02:55:00  88.380   87.218 
2013-08-02T03:00:00  68.272   67.024 
2013-08-02T03:05:00  54.066   52.914 
2013-08-02T03:10:00  43.740   42.759 
2013-08-02T03:15:00  36.000   35.206 
2013-08-02T03:20:00  30.126   29.509 
2013-08-02T03:25:00  25.583   25.125 
2013-08-02T03:30:00  21.981   21.659 
2013-08-02T03:35:00  19.109   18.897 
2013-08-02T03:40:00  16.824   16.700 
2013-08-02T03:45:00  14.958   14.902 
2013-08-02T03:50:00  13.433   13.430 
2013-08-02T03:55:00  12.168   12.218 
2013-08-02T04:00:00  11.119   11.203 
2013-08-02T04:05:00  10.237   10.348 
2013-08-02T04:10:00  9.4518   9.5921 
2013-08-02T04:15:00  8.7875   8.9497 
2013-08-02T04:20:00  8.1690   8.3548 
2013-08-02T04:25:00  7.6642   7.8674 
2013-08-02T04:30:00  7.1942   7.4144 
2013-08-02T04:35:00  6.7752   7.0302 
2013-08-02T04:40:00  6.3773   6.6586 
2013-08-02T04:45:00  6.0595   6.3633 
2013-08-02T04:50:00  5.8004   6.0861 
2013-08-02T04:55:00  5.5400   5.8466 
2013-08-02T05:00:00  5.2720   5.5953 
2013-08-02T05:05:00  5.0583   5.3982 
2013-08-02T05:10:00  4.8627   5.2116 
2013-08-02T05:15:00  4.6945   5.0496 
2013-08-02T05:20:00  4.5592   4.9184 
2013-08-02T05:25:00  4.4422   4.8052 
2013-08-02T05:30:00  4.3223   4.6876 
2013-08-02T05:35:00  4.2146   4.5728 
2013-08-02T05:40:00  4.1134   4.4715 
2013-08-02T05:45:00  4.0361   4.3836 
2013-08-02T05:50:00  3.9558   4.3063 
2013-08-02T05:55:00  3.8906   4.2395 
2013-08-02T06:00:00  3.8274   4.1711 
2013-08-02T06:05:00  3.7875   4.1239 
2013-08-02T06:10:00  3.7438   4.0756 
2013-08-02T06:15:00  3.7149   4.0377 
2013-08-02T06:20:00  3.6955   4.0114 
2013-08-02T06:25:00  3.6630   3.9714 
2013-08-02T06:30:00  3.6435   3.9351 
2013-08-02T06:35:00  3.6215   3.9109 
2013-08-02T06:40:00  3.6238   3.9072 
2013-08-02T06:45:00  3.6377   3.9126 
2013-08-02T06:50:00  3.6386   3.9048 
2013-08-02T06:55:00  3.6690   3.9289 
2013-08-02T07:00:00  3.6753   3.9321 
2013-08-02T07:05:00  3.6961   3.9479 
2013-08-02T07:10:00  3.7408   3.9869 
2013-08-02T07:15:00  3.8029   4.0108 
2013-08-02T07:20:00  3.8562   4.0571 
2013-08-02T07:25:00  3.9146   4.1075 
2013-08-02T07:30:00  3.9763   4.1699 
2013-08-02T07:35:00  4.0451   4.2315 
2013-08-02T07:40:00  4.1118   4.2920 
2013-08-02T07:45:00  4.1988   4.3673 
2013-08-02T07:50:00  4.2865   4.4418 
2013-08-02T07:55:00  4.3938   4.5435 
2013-08-02T08:00:00  4.5264   4.6659 
2013-08-02T08:05:00  4.6689   4.7976 
2013-08-02T08:10:00  4.8230   4.9406 
2013-08-02T08:15:00  4.9710   5.0773 
2013-08-02T08:20:00  5.1315   5.2262 
2013-08-02T08:25:00  5.3357   5.4200 
2013-08-02T08:30:00  5.5356   5.6066 
2013-08-02T08:35:00  5.7648   5.8222 
2013-08-02T08:40:00  6.0191   6.0678 
2013-08-02T08:45:00  6.3215   6.3607 
2013-08-02T08:50:00  6.6577   6.6853 
2013-08-02T08:55:00  6.9938   7.0096 
2013-08-02T09:00:00  7.3904   7.3953 
2013-08-02T09:05:00  7.8406   7.8373 
2013-08-02T09:10:00  8.3451   8.3353 
2013-08-02T09:15:00  8.8871   8.8719 
2013-08-02T09:20:00  9.5017   9.4806 
2013-08-02T09:25:00  10.203   10.176 
2013-08-02T09:30:00  11.024   10.994 
2013-08-02T09:35:00  11.931   11.897 
2013-08-02T09:40:00  12.995   12.960 
2013-08-02T09:45:00  14.260   14.226 
2013-08-02T09:50:00  15.784   15.752 
2013-08-02T09:55:00  17.560   17.534 
2013-08-02T10:00:00  19.764   19.747 
2013-08-02T10:05:00  22.498   22.496 
2013-08-02T10:10:00  25.849   25.868 
2013-08-02T10:15:00  30.010   30.058 
2013-08-02T10:20:00  35.246   35.335 
2013-08-02T10:25:00  41.993   42.135 
2013-08-02T10:30:00  50.794   51.003 
2013-08-02T10:35:00  62.723   63.017 
2013-08-02T10:40:00  79.155   79.545 
2013-08-02T10:45:00  102.23   102.70 
2013-08-02T10:50:00  135.82   136.31 
2013-08-02T10:55:00  185.56   185.90 
2013-08-02T11:00:00  257.95   257.82 
2013-08-02T11:05:00  355.34   355.22 
2013-08-02T11:10:00  451.50   458.57 
2013-08-02T11:15:00  509.17   518.52 
2013-08-02T11:20:00  514.03   524.10 
2013-08-02T11:25:00  426.51   461.19 
2013-08-02T11:30:00  335.86   347.87 
2013-08-02T11:35:00  249.34   248.15 
2013-08-02T11:40:00  181.29   178.59 
2013-08-02T11:45:00  133.57   131.88 
2013-08-02T11:50:00  100.90   100.06 
2013-08-02T11:55:00  78.223   77.886 
2013-08-02T12:00:00  62.120   62.040 
2013-08-02T12:05:00  50.371   50.420 
2013-08-02T12:10:00  41.659   41.769 
2013-08-02T12:15:00  35.046   35.180 
2013-08-02T12:20:00  29.880   30.022 
2013-08-02T12:25:00  25.730   25.872 
2013-08-02T12:30:00  22.424   22.559 
2013-08-02T12:35:00  19.761   19.885 
2013-08-02T12:40:00  17.617   17.735 
2013-08-02T12:45:00  15.853   15.963 
2013-08-02T12:50:00  14.399   14.501 
2013-08-02T12:55:00  13.150   13.243 
2013-08-02T13:00:00  12.101   12.191 
2013-08-02T13:05:00  11.166   11.250 
2013-08-02T13:10:00  10.363   10.443 
2013-08-02T13:15:00  9.6921   9.7692 
2013-08-02T13:20:00  9.0995   9.1714 
2013-08-02T13:25:00  8.5390   8.6097 
2013-08-02T13:30:00  8.0815   8.1490 
2013-08-02T13:35:00  7.6695   7.7345 
2013-08-02T13:40:00  7.2850   7.3469 
2013-08-02T13:45:00  6.9383   7.0000 
2013-08-02T13:50:00  6.6293   6.6892 
2013-08-02T13:55:00  6.3561   6.4111 
2013-08-02T14:00:00  6.0912   6.1481 
2013-08-02T14:05:00  5.8501   5.9076 
2013-08-02T14:10:00  5.6707   5.7279 
2013-08-02T14:15:00  5.4829   5.5400 
2013-08-02T14:20:00  5.3006   5.3573 
2013-08-02T14:25:00  5.1446   5.2023 
2013-08-02T14:30:00  4.9987   5.0579 
2013-08-02T14:35:00  4.8589   4.9176 
2013-08-02T14:40:00  4.7389   4.7965 
2013-08-02T14:45:00  4.6414   4.6988 
2013-08-02T14:50:00  4.5560   4.6126 
2013-08-02T14:55:00  4.4698   4.5260 
2013-08-02T15:00:00  4.4067   4.4635 
2013-08-02T15:05:00  4.3468   4.4039 
2013-08-02T15:10:00  4.2606   4.3166 
2013-08-02T15:15:00  4.2042   4.2592 
2013-08-02T15:20:00  4.1460   4.1944 
2013-08-02T15:25:00  4.0999   4.1427 
2013-08-02T15:30:00  4.0915   4.1312 
2013-08-02T15:35:00  4.0517   4.0943 
2013-08-02T15:40:00  4.0413   4.0855 
2013-08-02T15:45:00  4.0177   4.0613 
2013-08-02T15:50:00  3.9996   4.0484 
2013-08-02T15:55:00  3.9802   4.0290 
2013-08-02T16:00:00  3.9849   4.0305 
2013-08-02T16:05:00  4.0099   4.0575 
2013-08-02T16:10:00  4.0500   4.0947 
2013-08-02T16:15:00  4.0910   4.1329 
2013-08-02T16:20:00  4.1468   4.1880 
2013-08-02T16:25:00  4.1879   4.2262 
2013-08-02T16:30:00  4.2353   4.2719 
2013-08-02T16:35:00  4.2937   4.3247 
2013-08-02T16:40:00  4.3498   4.3803 
2013-08-02T16:45:00  4.4301   4.4580 
2013-08-02T16:50:00  4.5284   4.5538 
2013-08-02T16:55:00  4.6334   4.6577 
2013-08-02T17:00:00  4.7514   4.7717 
2013-08-02T17:05:00  4.8634   4.8799 
2013-08-02T17:10:00  4.9859   4.9930 
2013-08-02T17:15:00  5.1325   5.1395 
2013-08-02T17:20:00  5.3004   5.3041 
2013-08-02T17:25:00  5.4681   5.4693 
2013-08-02T17:30:00  5.6642   5.6647 
2013-08-02T17:35:00  5.8972   5.8953 
2013-08-02T17:40:00  6.1560   6.1521 
2013-08-02T17:45:00  6.4264   6.4210 
2013-08-02T17:50:00  6.7209   6.7160 
2013-08-02T17:55:00  7.0612   7.0554 
2013-08-02T18:00:00  7.4095   7.4039 
2013-08-02T18:05:00  7.8438   7.8388 
2013-08-02T18:10:00  8.3225   8.3190 
2013-08-02T18:15:00  8.8541   8.8524 
2013-08-02T18:20:00  9.4506   9.4524 
2013-08-02T18:25:00  10.138   10.144 
2013-08-02T18:30:00  10.916   10.926 
2013-08-02T18:35:00  11.848   11.861 
2013-08-02T18:40:00  12.895   12.919 
2013-08-02T18:45:00  14.154   14.184 
2013-08-02T18:50:00  15.643   15.678 
2013-08-02T18:55:00  17.439   17.479 
2013-08-02T19:00:00  19.589   19.627 
2013-08-02T19:05:00  22.244   22.271 
2013-08-02T19:10:00  25.539   25.541 
2013-08-02T19:15:00  29.689   29.636 
2013-08-02T19:20:00  34.887   34.739 
2013-08-02T19:25:00  41.616   41.304 
2013-08-02T19:30:00  50.519   49.940 
2013-08-02T19:35:00  62.323   61.335 
2013-08-02T19:40:00  78.617   77.033 
2013-08-02T19:45:00  101.70   99.344 
2013-08-02T19:50:00  135.01   131.88 
2013-08-02T19:55:00  183.87   180.57 
2013-08-02T20:00:00  255.48   254.09 
2013-08-02T20:05:00  355.09   363.91 
2013-08-02T20:10:00  473.26   513.53 
2013-08-02T20:15:00  593.98   647.44 
2013-08-02T20:20:00  619.08   645.24 
2013-08-02T20:25:00  498.02   500.23 
2013-08-02T20:30:00  341.74   336.86 
2013-08-02T20:35:00  219.45   219.30 
2013-08-02T20:40:00  141.65   145.59 
2013-08-02T20:45:00  95.405   100.41 
2013-08-02T20:50:00  67.708   72.276 
2013-08-02T20:55:00  50.267   54.051 
2013-08-02T21:00:00  38.753   41.836 
2013-08-02T21:05:00  30.821   33.351 
2013-08-02T21:10:00  25.090   27.250 
2013-08-02T21:15:00  20.852   22.736 
2013-08-02T21:20:00  17.627   19.299 
2013-08-02T21:25:00  15.138   16.647 
2013-08-02T21:30:00  13.176   14.566 
2013-08-02T21:35:00  11.616   12.893 
2013-08-02T21:40:00  10.337   11.536 
2013-08-02T21:45:00  9.2666   10.429 
2013-08-02T21:50:00  8.3853   9.5034 
2013-08-02T21:55:00  7.6092   8.7188 
2013-08-02T22:00:00  6.9432   8.0375 
2013-08-02T22:05:00  6.3548   7.4453 
2013-08-02T22:10:00  5.8449   6.9421 
2013-08-02T22:15:00  5.4190   6.5038 
2013-08-02T22:20:00  5.0165   6.1285 
2013-08-02T22:25:00  4.6772   5.7922 
2013-08-02T22:30:00  4.3724   5.4941 
2013-08-02T22:35:00  4.1146   5.2335 
2013-08-02T22:40:00  3.8669   4.9900 
2013-08-02T22:45:00  3.6422   4.7860 
2013-08-02T22:50:00  3.4596   4.5964 
2013-08-02T22:55:00  3.2854   4.4185 
2013-08-02T23:00:00  3.1243   4.2550 
2013-08-02T23:05:00  3.0006   4.1176 
2013-08-02T23:10:00  2.9107   4.0044 
2013-08-02T23:15:00  2.8179   3.8921 
2013-08-02T23:20:00  2.7481   3.7931 
2013-08-02T23:25:00  2.6597   3.6846 
2013-08-02T23:30:00  2.5946   3.6037 
2013-08-02T23:35:00  2.5370   3.5284 
2013-08-02T23:40:00  2.4667   3.4548 
2013-08-02T23:45:00  2.4283   3.4089 
2013-08-02T23:50:00  2.3795   3.3521 
2013-08-02T23:55:00  2.3358   3.3059 
2013-08-03T00:00:00  2.2951   3.2645 
2013-08-03T00:05:00  2.2609   3.2317 
2013-08-03T00:10:00  2.2257   3.1976 
2013-08-03T00:15:00  2.1950   3.1683 
2013-08-03T00:20:00  2.1836   3.1669 
2013-08-03T00:25:00  2.1682   3.1599 
2013-08-03T00:30:00  2.1525   3.1515 
2013-08-03T00:35:00  2.1467   3.1589 
2013-08-03T00:40:00  2.1388   3.1631 
2013-08-03T00:45:00  2.1326   3.1686 
2013-08-03T00:50:00  2.1276   3.1733 
2013-08-03T00:55:00  2.1354   3.1960 
2013-08-03T01:00:00  2.1396   3.2116 
2013-08-03T01:05:00  2.1538   3.2410 
2013-08-03T01:10:00  2.1701   3.2675 
2013-08-03T01:15:00  2.1921   3.2994 
2013-08-03T01:20:00  2.2232   3.3427 
2013-08-03T01:25:00  2.2554   3.3862 
2013-08-03T01:30:00  2.2935   3.4351 
2013-08-03T01:35:00  2.3306   3.4801 
2013-08-03T01:40:00  2.3923   3.5574 
2013-08-03T01:45:00  2.4558   3.6362 
