#  UTC   F_ce_eq_TS04D(kHz)   F_ce_eq_dipole(kHz)
2013-06-01T04:30:00  1.8959   4.3444 
2013-06-01T04:35:00  1.4281   4.3501 
2013-06-01T04:40:00  1.7329   4.3683 
2013-06-01T04:45:00  1.6062   4.3167 
2013-06-01T04:50:00  1.5487   4.4005 
2013-06-01T04:55:00  1.5610   4.5232 
2013-06-01T05:00:00  1.7433   4.5992 
2013-06-01T05:05:00  0.33481   4.4641 
2013-06-01T05:10:00  0.25881   4.6046 
2013-06-01T05:15:00  0.26910   4.3342 
2013-06-01T05:20:00  0.33463   4.6099 
2013-06-01T05:25:00  0.29143   4.6662 
2013-06-01T05:30:00  0.18546   4.8102 
2013-06-01T05:35:00  0.27317   4.9458 
2013-06-01T05:40:00  0.31523   5.1786 
2013-06-01T05:45:00  0.27982   5.4787 
2013-06-01T05:50:00  0.35189   5.7984 
2013-06-01T05:55:00  0.37782   5.6597 
2013-06-01T06:00:00  0.35219   5.8307 
2013-06-01T06:05:00  0.31279   5.5961 
2013-06-01T06:10:00  0.32956   5.7685 
2013-06-01T06:15:00  0.26018   5.7076 
2013-06-01T06:20:00  0.21998   5.8160 
2013-06-01T06:25:00  0.21665   6.0112 
2013-06-01T06:30:00  0.12680   6.0863 
2013-06-01T06:35:00  0.81969   6.3308 
2013-06-01T06:40:00  1.1269   6.6866 
2013-06-01T06:45:00  1.1556   7.0028 
2013-06-01T06:50:00  1.3469   7.2963 
2013-06-01T06:55:00  1.5071   7.7099 
2013-06-01T07:00:00  1.4958   8.1386 
2013-06-01T07:05:00  1.5179   8.6319 
2013-06-01T07:10:00  1.3815   9.2492 
2013-06-01T07:15:00  1.0758   9.8755 
2013-06-01T07:20:00  1.7228   10.604 
2013-06-01T07:25:00  3.1460   11.589 
2013-06-01T07:30:00  4.4552   12.681 
2013-06-01T07:35:00  6.0688   14.042 
2013-06-01T07:40:00  7.6043   15.620 
2013-06-01T07:45:00  10.508   17.725 
2013-06-01T07:50:00  13.341   20.362 
2013-06-01T07:55:00  17.272   24.013 
2013-06-01T08:00:00  23.037   28.990 
2013-06-01T08:05:00  29.817   35.591 
2013-06-01T08:10:00  39.119   44.799 
2013-06-01T08:15:00  52.069   57.958 
2013-06-01T08:20:00  70.988   76.655 
2013-06-01T08:25:00  99.814   104.23 
2013-06-01T08:30:00  146.31   146.29 
2013-06-01T08:35:00  222.11   211.49 
2013-06-01T08:40:00  324.95   316.36 
2013-06-01T08:45:00  402.94   474.99 
2013-06-01T08:50:00  438.26   600.12 
2013-06-01T08:55:00  461.52   546.49 
2013-06-01T09:00:00  426.89   440.68 
2013-06-01T09:05:00  334.32   334.01 
2013-06-01T09:10:00  244.89   241.42 
2013-06-01T09:15:00  177.57   174.52 
2013-06-01T09:20:00  130.51   128.82 
2013-06-01T09:25:00  98.038   97.542 
2013-06-01T09:30:00  75.518   75.742 
2013-06-01T09:35:00  59.412   60.015 
2013-06-01T09:40:00  47.635   48.422 
2013-06-01T09:45:00  38.784   39.665 
2013-06-01T09:50:00  31.989   32.859 
2013-06-01T09:55:00  26.687   27.506 
2013-06-01T10:00:00  22.607   23.330 
2013-06-01T10:05:00  19.200   19.852 
2013-06-01T10:10:00  16.329   16.870 
2013-06-01T10:15:00  14.317   14.700 
2013-06-01T10:20:00  11.888   12.241 
2013-06-01T10:25:00  9.9320   10.218 
2013-06-01T10:30:00  7.8965   8.0743 
2013-06-01T10:35:00  7.3460   7.4969 
2013-06-01T10:40:00  6.6310   6.7949 
2013-06-01T10:45:00  6.1680   6.3020 
2013-06-01T10:50:00  5.6484   5.7735 
2013-06-01T10:55:00  5.3944   5.4961 
2013-06-01T11:00:00  5.5723   5.6670 
2013-06-01T11:05:00  5.2332   5.3016 
2013-06-01T11:10:00  4.8654   4.9143 
2013-06-01T11:15:00  4.6280   4.6153 
2013-06-01T11:20:00  4.4073   4.4009 
2013-06-01T11:25:00  4.2093   4.2023 
2013-06-01T11:30:00  4.0980   4.0929 
2013-06-01T11:35:00  3.6869   3.6811 
2013-06-01T11:40:00  3.6952   3.6904 
2013-06-01T11:45:00  3.5412   3.5433 
2013-06-01T11:50:00  3.3647   3.3728 
2013-06-01T11:55:00  3.1947   3.2194 
2013-06-01T12:00:00  2.9411   2.9848 
2013-06-01T12:05:00  2.9275   2.9996 
2013-06-01T12:10:00  2.8469   2.9482 
2013-06-01T12:15:00  2.5410   2.6415 
2013-06-01T12:20:00  2.3732   2.5185 
2013-06-01T12:25:00  2.0705   2.2519 
2013-06-01T12:30:00  2.1019   2.3338 
2013-06-01T12:35:00  2.3400   2.5762 
2013-06-01T12:40:00  1.9906   2.3016 
2013-06-01T12:45:00  2.1805   2.4720 
2013-06-01T12:50:00  2.2281   2.6556 
2013-06-01T12:55:00  2.1876   2.6804 
2013-06-01T13:00:00  2.1070   2.6481 
2013-06-01T13:05:00  2.1759   2.8293 
2013-06-01T13:10:00  2.1220   2.7153 
2013-06-01T13:15:00  2.1852   2.7400 
2013-06-01T13:20:00  2.2659   2.8559 
2013-06-01T13:25:00  2.1005   2.6425 
2013-06-01T13:30:00  2.1202   2.7001 
2013-06-01T13:35:00  2.1048   2.6708 
2013-06-01T13:40:00  2.1411   2.7726 
2013-06-01T13:45:00  2.0469   2.7478 
2013-06-01T13:50:00  2.2694   2.8897 
2013-06-01T13:55:00  2.2641   2.9172 
2013-06-01T14:00:00  2.2529   2.8399 
2013-06-01T14:05:00  2.2848   2.9601 
2013-06-01T14:10:00  2.3889   3.0765 
2013-06-01T14:15:00  2.2275   2.8002 
2013-06-01T14:20:00  2.5802   3.2426 
2013-06-01T14:25:00  2.4639   3.1357 
2013-06-01T14:30:00  2.7318   3.3522 
2013-06-01T14:35:00  2.8393   3.4226 
2013-06-01T14:40:00  2.8966   3.5196 
2013-06-01T14:45:00  3.0247   3.6528 
2013-06-01T14:50:00  3.1993   3.7287 
2013-06-01T14:55:00  3.3400   3.8377 
2013-06-01T15:00:00  3.3802   3.8917 
2013-06-01T15:05:00  3.5927   4.0753 
2013-06-01T15:10:00  3.8693   4.2531 
2013-06-01T15:15:00  3.9825   4.4082 
2013-06-01T15:20:00  4.2688   4.6498 
2013-06-01T15:25:00  4.5657   4.8877 
2013-06-01T15:30:00  4.8495   5.1935 
2013-06-01T15:35:00  5.1282   5.4157 
2013-06-01T15:40:00  5.4992   5.7894 
2013-06-01T15:45:00  5.8616   6.0915 
2013-06-01T15:50:00  6.3971   6.5808 
2013-06-01T15:55:00  6.8948   7.0328 
2013-06-01T16:00:00  7.4688   7.5547 
2013-06-01T16:05:00  8.1534   8.2190 
2013-06-01T16:10:00  9.2289   9.2767 
2013-06-01T16:15:00  10.515   10.550 
2013-06-01T16:20:00  12.249   12.276 
2013-06-01T16:25:00  14.205   14.222 
2013-06-01T16:30:00  16.457   16.465 
2013-06-01T16:35:00  19.081   19.081 
2013-06-01T16:40:00  22.248   22.244 
2013-06-01T16:45:00  26.257   26.251 
2013-06-01T16:50:00  31.204   31.201 
2013-06-01T16:55:00  37.332   37.344 
2013-06-01T17:00:00  45.213   45.257 
2013-06-01T17:05:00  55.681   55.791 
2013-06-01T17:10:00  69.878   70.130 
2013-06-01T17:15:00  89.601   90.147 
2013-06-01T17:20:00  117.58   118.74 
2013-06-01T17:25:00  158.32   160.70 
2013-06-01T17:30:00  218.59   223.16 
2013-06-01T17:35:00  307.54   315.08 
2013-06-01T17:40:00  430.82   441.13 
2013-06-01T17:45:00  565.32   576.43 
2013-06-01T17:50:00  635.06   639.24 
2013-06-01T17:55:00  567.45   567.22 
2013-06-01T18:00:00  407.76   418.49 
2013-06-01T18:05:00  286.66   290.16 
2013-06-01T18:10:00  203.41   201.83 
2013-06-01T18:15:00  146.46   143.93 
2013-06-01T18:20:00  108.21   105.65 
2013-06-01T18:25:00  82.273   79.914 
2013-06-01T18:30:00  64.093   62.033 
2013-06-01T18:35:00  51.080   49.334 
2013-06-01T18:40:00  41.552   40.107 
2013-06-01T18:45:00  34.316   33.156 
2013-06-01T18:50:00  28.614   27.697 
2013-06-01T18:55:00  24.045   23.336 
2013-06-01T19:00:00  20.512   20.011 
2013-06-01T19:05:00  17.548   17.221 
2013-06-01T19:10:00  15.075   14.894 
2013-06-01T19:15:00  12.938   12.884 
2013-06-01T19:20:00  11.148   11.198 
2013-06-01T19:25:00  9.7601   9.9362 
2013-06-01T19:30:00  8.5950   9.0483 
2013-06-01T19:35:00  7.6931   8.2082 
2013-06-01T19:40:00  7.0602   7.5696 
2013-06-01T19:45:00  6.3749   6.9685 
2013-06-01T19:50:00  5.9507   6.6135 
2013-06-01T19:55:00  5.4182   6.2631 
2013-06-01T20:00:00  5.1037   6.0295 
2013-06-01T20:05:00  4.6870   5.8111 
2013-06-01T20:10:00  4.2741   5.6017 
2013-06-01T20:15:00  3.9656   5.3871 
2013-06-01T20:20:00  3.6181   5.1832 
2013-06-01T20:25:00  3.4490   5.0702 
2013-06-01T20:30:00  3.1600   4.9144 
2013-06-01T20:35:00  3.0295   4.7501 
2013-06-01T20:40:00  2.8850   4.6516 
2013-06-01T20:45:00  2.7199   4.5804 
2013-06-01T20:50:00  2.6527   4.6573 
2013-06-01T20:55:00  2.5272   4.5296 
2013-06-01T21:00:00  2.4480   4.3107 
2013-06-01T21:05:00  2.3007   4.2395 
2013-06-01T21:10:00  2.1958   4.2287 
2013-06-01T21:15:00  2.1768   4.0925 
2013-06-01T21:20:00  2.0622   4.0287 
2013-06-01T21:25:00  2.0934   3.9695 
2013-06-01T21:30:00  2.0440   3.9302 
2013-06-01T21:35:00  2.0583   3.9265 
2013-06-01T21:40:00  2.0161   3.9527 
2013-06-01T21:45:00  1.9395   3.8689 
2013-06-01T21:50:00  1.9196   3.7978 
2013-06-01T21:55:00  1.9418   3.8256 
2013-06-01T22:00:00  1.9797   3.9217 
2013-06-01T22:05:00  1.9906   3.9804 
2013-06-01T22:10:00  2.0516   4.0588 
2013-06-01T22:15:00  2.0194   4.1443 
2013-06-01T22:20:00  2.0473   4.1625 
2013-06-01T22:25:00  2.0824   4.1892 
2013-06-01T22:30:00  2.1364   4.2539 
2013-06-01T22:35:00  2.0682   4.3137 
2013-06-01T22:40:00  2.0277   3.9927 
2013-06-01T22:45:00  1.9760   3.8587 
2013-06-01T22:50:00  1.9955   3.8599 
2013-06-01T22:55:00  1.9730   3.9090 
2013-06-01T23:00:00  1.8642   3.8999 
2013-06-01T23:05:00  1.7655   3.8615 
2013-06-01T23:10:00  1.9203   3.9831 
2013-06-01T23:15:00  2.0377   4.0941 
2013-06-01T23:20:00  2.1093   4.2466 
2013-06-01T23:25:00  2.0629   4.2053 
2013-06-01T23:30:00  2.1048   4.2349 
2013-06-01T23:35:00  2.1022   4.2884 
2013-06-01T23:40:00  2.1031   4.2256 
2013-06-01T23:45:00  2.1822   4.3068 
2013-06-01T23:50:00  2.2695   4.4365 
2013-06-01T23:55:00  2.2972   4.5260 
2013-06-02T00:00:00  2.4239   4.6471 
2013-06-02T00:05:00  2.5562   4.7646 
2013-06-02T00:10:00  2.6755   4.8653 
2013-06-02T00:15:00  2.7640   5.0743 
2013-06-02T00:20:00  2.9647   5.2757 
2013-06-02T00:25:00  3.1756   5.3867 
2013-06-02T00:30:00  3.5403   5.6213 
2013-06-02T00:35:00  3.8100   5.8011 
2013-06-02T00:40:00  4.0887   6.1868 
2013-06-02T00:45:00  4.6265   6.5044 
2013-06-02T00:50:00  4.6543   6.7783 
2013-06-02T00:55:00  5.1493   7.1792 
2013-06-02T01:00:00  5.7461   7.6142 
2013-06-02T01:05:00  6.5181   8.2133 
2013-06-02T01:10:00  7.3101   8.9056 
2013-06-02T01:15:00  8.4158   9.7620 
2013-06-02T01:20:00  9.4966   10.617 
2013-06-02T01:25:00  10.870   11.826 
2013-06-02T01:30:00  12.858   13.508 
2013-06-02T01:35:00  15.240   15.607 
2013-06-02T01:40:00  18.228   18.172 
2013-06-02T01:45:00  21.896   21.395 
2013-06-02T01:50:00  26.445   25.451 
2013-06-02T01:55:00  32.382   30.863 
2013-06-02T02:00:00  40.083   38.055 
2013-06-02T02:05:00  50.311   47.807 
2013-06-02T02:10:00  64.224   61.548 
2013-06-02T02:15:00  83.797   81.353 
2013-06-02T02:20:00  112.52   111.11 
2013-06-02T02:25:00  155.63   156.35 
2013-06-02T02:30:00  222.26   225.16 
2013-06-02T02:35:00  323.91   325.01 
2013-06-02T02:40:00  460.78   456.04 
2013-06-02T02:45:00  578.73   579.75 
2013-06-02T02:50:00  603.78   598.51 
2013-06-02T02:55:00  508.92   528.84 
2013-06-02T03:00:00  387.69   422.72 
2013-06-02T03:05:00  289.77   313.77 
2013-06-02T03:10:00  213.28   226.11 
2013-06-02T03:15:00  156.84   162.86 
2013-06-02T03:20:00  116.83   119.21 
2013-06-02T03:25:00  88.744   89.394 
2013-06-02T03:30:00  68.812   68.723 
2013-06-02T03:35:00  54.366   54.035 
2013-06-02T03:40:00  43.768   43.432 
2013-06-02T03:45:00  35.754   35.508 
2013-06-02T03:50:00  29.557   29.479 
2013-06-02T03:55:00  24.630   24.752 
2013-06-02T04:00:00  20.700   20.988 
2013-06-02T04:05:00  17.491   17.960 
2013-06-02T04:10:00  14.790   15.362 
2013-06-02T04:15:00  12.556   13.233 
2013-06-02T04:20:00  10.901   11.659 
2013-06-02T04:25:00  9.5440   10.405 
2013-06-02T04:30:00  8.5017   9.3473 
2013-06-02T04:35:00  7.6136   8.5765 
2013-06-02T04:40:00  6.9089   7.9240 
2013-06-02T04:45:00  6.3810   7.4655 
2013-06-02T04:50:00  5.8461   7.0331 
2013-06-02T04:55:00  5.4762   6.7307 
2013-06-02T05:00:00  5.0069   6.4206 
2013-06-02T05:05:00  4.5379   6.1082 
2013-06-02T05:10:00  4.2135   5.8000 
2013-06-02T05:15:00  3.9682   5.6057 
2013-06-02T05:20:00  3.5730   5.3726 
2013-06-02T05:25:00  3.3215   5.1738 
2013-06-02T05:30:00  3.1183   5.0269 
2013-06-02T05:35:00  2.9677   4.8609 
2013-06-02T05:40:00  2.7933   4.6886 
2013-06-02T05:45:00  2.5681   4.5707 
2013-06-02T05:50:00  2.4675   4.4388 
2013-06-02T05:55:00  2.3991   4.3514 
2013-06-02T06:00:00  2.3683   4.3379 
2013-06-02T06:05:00  2.3326   4.2641 
2013-06-02T06:10:00  2.3238   4.2442 
2013-06-02T06:15:00  2.2989   4.2114 
2013-06-02T06:20:00  2.2850   4.1604 
2013-06-02T06:25:00  2.2551   4.0594 
2013-06-02T06:30:00  2.2135   4.0479 
2013-06-02T06:35:00  2.1683   3.8590 
2013-06-02T06:40:00  2.0620   3.8772 
2013-06-02T06:45:00  2.1276   3.8233 
2013-06-02T06:50:00  2.1117   3.8528 
2013-06-02T06:55:00  2.1869   3.8723 
2013-06-02T07:00:00  2.0191   3.7238 
2013-06-02T07:05:00  2.1230   3.8532 
2013-06-02T07:10:00  2.2188   3.8802 
2013-06-02T07:15:00  2.1843   3.8696 
2013-06-02T07:20:00  2.1119   3.7983 
2013-06-02T07:25:00  2.1376   3.7987 
2013-06-02T07:30:00  2.0163   3.8238 
2013-06-02T07:35:00  2.0706   3.8540 
2013-06-02T07:40:00  2.0748   3.8979 
2013-06-02T07:45:00  2.1068   3.8894 
2013-06-02T07:50:00  2.1574   3.9079 
2013-06-02T07:55:00  2.0648   3.9441 
2013-06-02T08:00:00  2.0254   3.9869 
2013-06-02T08:05:00  2.0331   3.9893 
2013-06-02T08:10:00  2.0843   4.0373 
2013-06-02T08:15:00  2.2027   4.0898 
2013-06-02T08:20:00  2.0548   4.0987 
2013-06-02T08:25:00  2.1030   4.1087 
2013-06-02T08:30:00  2.1711   4.2297 
2013-06-02T08:35:00  2.2044   4.4050 
2013-06-02T08:40:00  2.3808   4.4943 
2013-06-02T08:45:00  2.5435   4.6832 
2013-06-02T08:50:00  2.4627   4.7516 
2013-06-02T08:55:00  2.6562   4.8588 
2013-06-02T09:00:00  2.7462   5.0330 
2013-06-02T09:05:00  2.8490   5.1322 
2013-06-02T09:10:00  3.0133   5.2445 
2013-06-02T09:15:00  3.3139   5.4543 
2013-06-02T09:20:00  3.4509   5.6604 
2013-06-02T09:25:00  3.7964   5.9075 
2013-06-02T09:30:00  4.1904   6.2144 
2013-06-02T09:35:00  4.4992   6.4596 
2013-06-02T09:40:00  4.9095   6.8251 
2013-06-02T09:45:00  5.2561   7.1316 
2013-06-02T09:50:00  5.7876   7.5587 
2013-06-02T09:55:00  6.3321   8.0428 
2013-06-02T10:00:00  7.0007   8.5817 
2013-06-02T10:05:00  7.7366   9.2749 
2013-06-02T10:10:00  8.5170   10.013 
2013-06-02T10:15:00  9.5500   10.978 
2013-06-02T10:20:00  10.606   12.088 
2013-06-02T10:25:00  12.073   13.506 
2013-06-02T10:30:00  13.968   15.335 
2013-06-02T10:35:00  16.239   17.566 
2013-06-02T10:40:00  18.951   20.285 
2013-06-02T10:45:00  22.586   23.717 
2013-06-02T10:50:00  26.924   27.978 
2013-06-02T10:55:00  32.381   33.421 
2013-06-02T11:00:00  39.622   40.527 
2013-06-02T11:05:00  49.162   50.089 
2013-06-02T11:10:00  62.212   63.303 
2013-06-02T11:15:00  80.474   82.184 
2013-06-02T11:20:00  106.92   110.09 
2013-06-02T11:25:00  145.81   152.13 
2013-06-02T11:30:00  203.05   215.68 
2013-06-02T11:35:00  284.42   306.28 
2013-06-02T11:40:00  396.63   411.27 
2013-06-02T11:45:00  500.31   509.46 
2013-06-02T11:50:00  437.20   569.46 
2013-06-02T11:55:00  362.84   497.70 
2013-06-02T12:00:00  305.30   361.54 
2013-06-02T12:05:00  240.99   257.00 
2013-06-02T12:10:00  181.97   185.66 
2013-06-02T12:15:00  136.59   136.77 
2013-06-02T12:20:00  103.90   103.21 
2013-06-02T12:25:00  80.458   79.657 
2013-06-02T12:30:00  63.741   63.049 
2013-06-02T12:35:00  51.471   50.976 
2013-06-02T12:40:00  42.331   41.986 
2013-06-02T12:45:00  35.395   35.163 
2013-06-02T12:50:00  29.950   29.824 
2013-06-02T12:55:00  25.589   25.521 
2013-06-02T13:00:00  22.111   22.083 
2013-06-02T13:05:00  19.259   19.255 
2013-06-02T13:10:00  16.797   16.804 
2013-06-02T13:15:00  14.688   14.701 
2013-06-02T13:20:00  12.898   12.913 
2013-06-02T13:25:00  11.466   11.480 
2013-06-02T13:30:00  10.383   10.387 
2013-06-02T13:35:00  9.4640   9.4680 
2013-06-02T13:40:00  8.7101   8.7106 
2013-06-02T13:45:00  7.9940   7.9964 
2013-06-02T13:50:00  7.4218   7.4196 
2013-06-02T13:55:00  6.9116   6.9063 
2013-06-02T14:00:00  6.5103   6.4996 
2013-06-02T14:05:00  6.2121   6.2027 
2013-06-02T14:10:00  5.9748   5.9625 
2013-06-02T14:15:00  5.7880   5.7701 
2013-06-02T14:20:00  5.5635   5.5463 
2013-06-02T14:25:00  5.2341   5.2149 
2013-06-02T14:30:00  5.1271   5.1082 
2013-06-02T14:35:00  5.1983   5.1797 
2013-06-02T14:40:00  5.0018   4.9847 
2013-06-02T14:45:00  4.7951   4.7768 
2013-06-02T14:50:00  4.4665   4.4515 
2013-06-02T14:55:00  4.2851   4.2727 
2013-06-02T15:00:00  4.2319   4.2224 
2013-06-02T15:05:00  4.1662   4.1602 
2013-06-02T15:10:00  4.1358   4.1340 
2013-06-02T15:15:00  4.0276   4.0311 
2013-06-02T15:20:00  3.8930   3.9004 
2013-06-02T15:25:00  3.7985   3.8122 
2013-06-02T15:30:00  3.6501   3.6751 
2013-06-02T15:35:00  3.5736   3.6017 
2013-06-02T15:40:00  3.4836   3.5278 
2013-06-02T15:45:00  3.4746   3.5173 
2013-06-02T15:50:00  3.4423   3.4918 
2013-06-02T15:55:00  3.3929   3.4538 
2013-06-02T16:00:00  3.3575   3.4319 
2013-06-02T16:05:00  3.2677   3.3457 
2013-06-02T16:10:00  3.2209   3.3283 
2013-06-02T16:15:00  3.1899   3.3157 
2013-06-02T16:20:00  3.2163   3.3519 
2013-06-02T16:25:00  3.2573   3.3781 
2013-06-02T16:30:00  3.2309   3.3585 
2013-06-02T16:35:00  3.2159   3.3926 
2013-06-02T16:40:00  3.2712   3.4266 
2013-06-02T16:45:00  3.2817   3.4699 
2013-06-02T16:50:00  3.3006   3.5170 
2013-06-02T16:55:00  3.3208   3.5653 
2013-06-02T17:00:00  3.3650   3.5876 
2013-06-02T17:05:00  3.3877   3.6521 
2013-06-02T17:10:00  3.4298   3.6802 
2013-06-02T17:15:00  3.4757   3.7449 
2013-06-02T17:20:00  3.5329   3.8224 
2013-06-02T17:25:00  3.5860   3.9177 
2013-06-02T17:30:00  3.6912   3.9833 
2013-06-02T17:35:00  3.8036   4.0726 
2013-06-02T17:40:00  3.9340   4.1732 
2013-06-02T17:45:00  4.0233   4.3142 
2013-06-02T17:50:00  4.1668   4.4326 
2013-06-02T17:55:00  4.3324   4.5812 
2013-06-02T18:00:00  4.4569   4.7027 
2013-06-02T18:05:00  4.6652   4.8609 
2013-06-02T18:10:00  4.8641   5.0417 
2013-06-02T18:15:00  5.0663   5.2413 
2013-06-02T18:20:00  5.3036   5.4703 
2013-06-02T18:25:00  5.6097   5.7481 
2013-06-02T18:30:00  5.9070   6.0297 
2013-06-02T18:35:00  6.2163   6.3341 
2013-06-02T18:40:00  6.5764   6.7074 
2013-06-02T18:45:00  7.0621   7.1673 
2013-06-02T18:50:00  7.6492   7.7443 
2013-06-02T18:55:00  8.3566   8.4471 
2013-06-02T19:00:00  9.0898   9.1703 
2013-06-02T19:05:00  10.010   10.090 
2013-06-02T19:10:00  11.141   11.207 
2013-06-02T19:15:00  12.588   12.643 
2013-06-02T19:20:00  14.359   14.403 
2013-06-02T19:25:00  16.542   16.573 
2013-06-02T19:30:00  19.067   19.083 
2013-06-02T19:35:00  22.047   22.044 
2013-06-02T19:40:00  25.692   25.662 
2013-06-02T19:45:00  30.250   30.179 
2013-06-02T19:50:00  36.013   35.884 
2013-06-02T19:55:00  43.517   43.298 
2013-06-02T20:00:00  53.476   53.119 
2013-06-02T20:05:00  67.103   66.536 
2013-06-02T20:10:00  86.125   85.246 
2013-06-02T20:15:00  113.20   111.92 
2013-06-02T20:20:00  152.65   151.02 
2013-06-02T20:25:00  210.42   209.29 
2013-06-02T20:30:00  291.87   295.10 
2013-06-02T20:35:00  396.36   414.23 
2013-06-02T20:40:00  516.22   553.85 
2013-06-02T20:45:00  619.65   657.84 
2013-06-02T20:50:00  613.07   640.83 
2013-06-02T20:55:00  502.90   508.76 
2013-06-02T21:00:00  357.50   357.63 
2013-06-02T21:05:00  237.20   242.09 
2013-06-02T21:10:00  159.47   165.74 
2013-06-02T21:15:00  112.24   116.97 
2013-06-02T21:20:00  82.593   85.585 
2013-06-02T21:25:00  62.876   64.661 
2013-06-02T21:30:00  49.251   50.348 
2013-06-02T21:35:00  39.445   40.227 
2013-06-02T21:40:00  32.192   32.804 
2013-06-02T21:45:00  26.611   27.217 
2013-06-02T21:50:00  22.295   22.943 
2013-06-02T21:55:00  18.790   19.534 
2013-06-02T22:00:00  15.996   16.835 
2013-06-02T22:05:00  13.769   14.633 
2013-06-02T22:10:00  11.980   12.904 
2013-06-02T22:15:00  10.528   11.479 
2013-06-02T22:20:00  9.3621   10.351 
2013-06-02T22:25:00  8.3466   9.4057 
2013-06-02T22:30:00  7.5343   8.6061 
2013-06-02T22:35:00  6.7791   7.9308 
2013-06-02T22:40:00  6.2056   7.4211 
2013-06-02T22:45:00  5.6060   6.9537 
2013-06-02T22:50:00  5.1390   6.5433 
2013-06-02T22:55:00  4.7458   6.2000 
2013-06-02T23:00:00  4.3276   5.8935 
2013-06-02T23:05:00  3.9663   5.6476 
2013-06-02T23:10:00  3.6917   5.3936 
2013-06-02T23:15:00  3.4280   5.1653 
2013-06-02T23:20:00  3.1847   4.9564 
2013-06-02T23:25:00  3.0165   4.7802 
2013-06-02T23:30:00  2.7898   4.5959 
2013-06-02T23:35:00  2.6261   4.4504 
2013-06-02T23:40:00  2.5630   4.2980 
2013-06-02T23:45:00  2.4849   4.1894 
2013-06-02T23:50:00  2.3297   4.0878 
2013-06-02T23:55:00  2.2368   3.9603 
2013-06-03T00:00:00  2.1959   3.8544 
2013-06-03T00:05:00  2.1205   3.7315 
2013-06-03T00:10:00  2.0832   3.7160 
2013-06-03T00:15:00  2.0364   3.6667 
2013-06-03T00:20:00  1.9982   3.6169 
2013-06-03T00:25:00  1.9726   3.5625 
2013-06-03T00:30:00  1.8829   3.5030 
2013-06-03T00:35:00  1.9013   3.5542 
2013-06-03T00:40:00  1.8516   3.4916 
2013-06-03T00:45:00  1.8104   3.4497 
2013-06-03T00:50:00  1.7635   3.4147 
2013-06-03T00:55:00  1.6891   3.3655 
2013-06-03T01:00:00  1.5937   3.3614 
2013-06-03T01:05:00  1.6447   3.3315 
2013-06-03T01:10:00  1.6603   3.3064 
2013-06-03T01:15:00  1.6068   3.3012 
2013-06-03T01:20:00  1.5174   3.2929 
2013-06-03T01:25:00  1.4822   3.2820 
2013-06-03T01:30:00  1.4041   3.2619 
2013-06-03T01:35:00  1.4013   3.2664 
2013-06-03T01:40:00  1.3995   3.2923 
2013-06-03T01:45:00  1.3873   3.2870 
