#  UTC   F_ce_eq_TS04D(kHz)   F_ce_eq_dipole(kHz)
2013-03-01T08:45:00  65.486   72.605 
2013-03-01T08:50:00  51.806   57.536 
2013-03-01T08:55:00  41.917   46.632 
2013-03-01T09:00:00  34.489   38.450 
2013-03-01T09:05:00  28.735   32.249 
2013-03-01T09:10:00  24.211   27.396 
2013-03-01T09:15:00  20.522   23.450 
2013-03-01T09:20:00  17.629   20.171 
2013-03-01T09:25:00  14.941   17.207 
2013-03-01T09:30:00  12.649   14.786 
2013-03-01T09:35:00  10.970   12.995 
2013-03-01T09:40:00  9.4646   11.481 
2013-03-01T09:45:00  8.5243   10.473 
2013-03-01T09:50:00  7.5391   9.4555 
2013-03-01T09:55:00  6.9763   9.0212 
2013-03-01T10:00:00  6.3063   8.3902 
2013-03-01T10:05:00  5.6258   7.7687 
2013-03-01T10:10:00  4.9746   7.1577 
2013-03-01T10:15:00  4.0976   6.2459 
2013-03-01T10:20:00  3.5973   5.7947 
2013-03-01T10:25:00  3.3040   5.3722 
2013-03-01T10:30:00  3.2860   5.2286 
2013-03-01T10:35:00  3.0915   5.0145 
2013-03-01T10:40:00  2.8662   4.7408 
2013-03-01T10:45:00  2.6057   4.3398 
2013-03-01T10:50:00  2.6158   4.3838 
2013-03-01T10:55:00  2.4143   4.1527 
2013-03-01T11:00:00  2.2372   3.9247 
2013-03-01T11:05:00  2.1682   3.6359 
2013-03-01T11:10:00  2.0999   3.4705 
2013-03-01T11:15:00  2.0183   3.3164 
2013-03-01T11:20:00  2.0479   3.3077 
2013-03-01T11:25:00  1.9809   3.1334 
2013-03-01T11:30:00  1.9895   3.0410 
2013-03-01T11:35:00  1.8816   2.8362 
2013-03-01T11:40:00  1.8763   2.8325 
2013-03-01T11:45:00  1.8379   2.6794 
2013-03-01T11:50:00  1.7903   2.5419 
2013-03-01T11:55:00  1.7609   2.4618 
2013-03-01T12:00:00  1.7868   2.4622 
2013-03-01T12:05:00  1.6797   2.2937 
2013-03-01T12:10:00  1.6997   2.2866 
2013-03-01T12:15:00  1.7470   2.3103 
2013-03-01T12:20:00  1.7790   2.3218 
2013-03-01T12:25:00  1.8622   2.4024 
2013-03-01T12:30:00  1.8382   2.4087 
2013-03-01T12:35:00  2.0743   2.6162 
2013-03-01T12:40:00  2.0456   2.5718 
2013-03-01T12:45:00  2.0616   2.5565 
2013-03-01T12:50:00  2.1799   2.6266 
2013-03-01T12:55:00  2.2155   2.6491 
2013-03-01T13:00:00  2.2237   2.6583 
2013-03-01T13:05:00  2.2670   2.6649 
2013-03-01T13:10:00  2.3383   2.6900 
2013-03-01T13:15:00  2.3055   2.6939 
2013-03-01T13:20:00  2.3362   2.6285 
2013-03-01T13:25:00  2.3110   2.5585 
2013-03-01T13:30:00  2.4350   2.6642 
2013-03-01T13:35:00  2.3632   2.5633 
2013-03-01T13:40:00  2.5845   2.7837 
2013-03-01T13:45:00  2.6157   2.7937 
2013-03-01T13:50:00  2.7740   2.9469 
2013-03-01T13:55:00  2.9059   3.0519 
2013-03-01T14:00:00  3.0646   3.2031 
2013-03-01T14:05:00  3.2219   3.3475 
2013-03-01T14:10:00  3.3839   3.4967 
2013-03-01T14:15:00  3.5454   3.6549 
2013-03-01T14:20:00  3.7321   3.8213 
2013-03-01T14:25:00  3.8875   3.9632 
2013-03-01T14:30:00  3.9733   4.0372 
2013-03-01T14:35:00  4.0612   4.1151 
2013-03-01T14:40:00  4.2202   4.2580 
2013-03-01T14:45:00  4.5543   4.5826 
2013-03-01T14:50:00  5.1208   5.1417 
2013-03-01T14:55:00  5.7284   5.7414 
2013-03-01T15:00:00  6.3542   6.3626 
2013-03-01T15:05:00  7.2434   7.2438 
2013-03-01T15:10:00  8.1726   8.1649 
2013-03-01T15:15:00  9.1399   9.1271 
2013-03-01T15:20:00  10.126   10.106 
2013-03-01T15:25:00  11.175   11.143 
2013-03-01T15:30:00  12.400   12.359 
2013-03-01T15:35:00  13.715   13.664 
2013-03-01T15:40:00  15.319   15.250 
2013-03-01T15:45:00  17.196   17.106 
2013-03-01T15:50:00  19.506   19.393 
2013-03-01T15:55:00  22.342   22.173 
2013-03-01T16:00:00  25.627   25.392 
2013-03-01T16:05:00  29.729   29.397 
2013-03-01T16:10:00  34.979   34.479 
2013-03-01T16:15:00  41.556   40.789 
2013-03-01T16:20:00  49.938   48.862 
2013-03-01T16:25:00  61.081   59.527 
2013-03-01T16:30:00  75.975   73.840 
2013-03-01T16:35:00  96.199   93.381 
2013-03-01T16:40:00  123.96   120.59 
2013-03-01T16:45:00  162.47   159.77 
2013-03-01T16:50:00  215.10   217.32 
2013-03-01T16:55:00  281.16   300.77 
2013-03-01T17:00:00  351.60   407.66 
2013-03-01T17:05:00  461.21   486.51 
2013-03-01T17:10:00  540.74   497.51 
2013-03-01T17:15:00  402.46   438.53 
2013-03-01T17:20:00  272.68   322.71 
2013-03-01T17:25:00  188.95   220.12 
2013-03-01T17:30:00  134.85   151.48 
2013-03-01T17:35:00  98.808   107.91 
2013-03-01T17:40:00  74.106   79.581 
2013-03-01T17:45:00  56.963   60.697 
2013-03-01T17:50:00  44.754   47.719 
2013-03-01T17:55:00  35.838   38.471 
2013-03-01T18:00:00  29.183   31.757 
2013-03-01T18:05:00  24.161   26.815 
2013-03-01T18:10:00  20.316   22.889 
2013-03-01T18:15:00  17.085   19.622 
2013-03-01T18:20:00  14.503   17.020 
2013-03-01T18:25:00  12.392   14.882 
2013-03-01T18:30:00  10.678   13.208 
2013-03-01T18:35:00  9.3705   11.932 
2013-03-01T18:40:00  8.2169   10.783 
2013-03-01T18:45:00  7.1469   9.6943 
2013-03-01T18:50:00  6.4268   9.0422 
2013-03-01T18:55:00  5.8131   8.4186 
2013-03-01T19:00:00  5.5631   8.0039 
2013-03-01T19:05:00  4.8378   7.4226 
2013-03-01T19:10:00  4.3994   7.0647 
2013-03-01T19:15:00  4.1427   6.6721 
2013-03-01T19:20:00  3.8730   6.4025 
2013-03-01T19:25:00  3.4929   6.0428 
2013-03-01T19:30:00  3.3041   5.7883 
2013-03-01T19:35:00  3.1213   5.5370 
2013-03-01T19:40:00  2.9274   5.2965 
2013-03-01T19:45:00  2.8179   5.0815 
2013-03-01T19:50:00  2.7448   4.8904 
2013-03-01T19:55:00  2.6039   4.7064 
2013-03-01T20:00:00  2.4582   4.4835 
2013-03-01T20:05:00  2.3654   4.3939 
2013-03-01T20:10:00  2.3393   4.3388 
2013-03-01T20:15:00  2.3733   4.2248 
2013-03-01T20:20:00  2.3469   4.1088 
2013-03-01T20:25:00  2.3126   4.0210 
2013-03-01T20:30:00  2.2774   3.9578 
2013-03-01T20:35:00  2.2642   3.8894 
2013-03-01T20:40:00  2.2005   3.7539 
2013-03-01T20:45:00  2.1675   3.6354 
2013-03-01T20:50:00  2.1923   3.5687 
2013-03-01T20:55:00  2.1586   3.5050 
2013-03-01T21:00:00  2.0856   3.4505 
2013-03-01T21:05:00  2.1521   3.5440 
2013-03-01T21:10:00  2.1245   3.4935 
2013-03-01T21:15:00  2.1245   3.5042 
2013-03-01T21:20:00  2.1698   3.5290 
2013-03-01T21:25:00  2.2041   3.5225 
2013-03-01T21:30:00  2.2019   3.5170 
2013-03-01T21:35:00  2.2039   3.4846 
2013-03-01T21:40:00  2.2519   3.5506 
2013-03-01T21:45:00  2.3357   3.5388 
2013-03-01T21:50:00  2.4004   3.6875 
2013-03-01T21:55:00  2.4609   3.6664 
2013-03-01T22:00:00  2.3499   3.5449 
2013-03-01T22:05:00  2.4426   3.6170 
2013-03-01T22:10:00  2.4882   3.6261 
2013-03-01T22:15:00  2.4667   3.5231 
2013-03-01T22:20:00  2.5254   3.5313 
2013-03-01T22:25:00  2.6730   3.6506 
2013-03-01T22:30:00  2.7363   3.6723 
2013-03-01T22:35:00  2.7408   3.6181 
2013-03-01T22:40:00  2.8910   3.7435 
2013-03-01T22:45:00  3.0041   3.7857 
2013-03-01T22:50:00  3.1003   3.8454 
2013-03-01T22:55:00  3.2557   3.9287 
2013-03-01T23:00:00  3.4580   4.0756 
2013-03-01T23:05:00  3.6512   4.1971 
2013-03-01T23:10:00  3.8636   4.3491 
2013-03-01T23:15:00  4.0012   4.4721 
2013-03-01T23:20:00  4.1691   4.5751 
2013-03-01T23:25:00  4.3321   4.7173 
2013-03-01T23:30:00  4.5328   4.8820 
2013-03-01T23:35:00  4.7904   5.0762 
2013-03-01T23:40:00  4.9998   5.2489 
2013-03-01T23:45:00  5.3369   5.5624 
2013-03-01T23:50:00  5.7318   5.9278 
2013-03-01T23:55:00  6.2214   6.3911 
2013-03-02T00:00:00  6.7857   6.9297 
2013-03-02T00:05:00  7.4745   7.6047 
2013-03-02T00:10:00  8.3159   8.4277 
2013-03-02T00:15:00  9.2608   9.3579 
2013-03-02T00:20:00  10.297   10.372 
2013-03-02T00:25:00  11.328   11.387 
2013-03-02T00:30:00  12.526   12.575 
2013-03-02T00:35:00  13.956   13.994 
2013-03-02T00:40:00  15.630   15.657 
2013-03-02T00:45:00  17.631   17.646 
2013-03-02T00:50:00  20.033   20.040 
2013-03-02T00:55:00  23.042   23.039 
2013-03-02T01:00:00  26.767   26.762 
2013-03-02T01:05:00  31.529   31.527 
2013-03-02T01:10:00  37.632   37.642 
2013-03-02T01:15:00  45.794   45.831 
2013-03-02T01:20:00  56.742   56.835 
2013-03-02T01:25:00  71.929   72.119 
2013-03-02T01:30:00  93.919   94.274 
2013-03-02T01:35:00  126.58   127.21 
2013-03-02T01:40:00  176.90   177.91 
2013-03-02T01:45:00  256.02   257.44 
2013-03-02T01:50:00  376.45   377.84 
2013-03-02T01:55:00  536.82   536.63 
2013-03-02T02:00:00  678.87   681.96 
2013-03-02T02:05:00  718.46   730.54 
2013-03-02T02:10:00  631.09   642.09 
2013-03-02T02:15:00  467.77   475.91 
2013-03-02T02:20:00  323.65   326.54 
2013-03-02T02:25:00  221.97   222.19 
2013-03-02T02:30:00  155.64   155.27 
2013-03-02T02:35:00  112.32   112.07 
2013-03-02T02:40:00  83.991   83.907 
2013-03-02T02:45:00  64.859   64.882 
2013-03-02T02:50:00  51.343   51.419 
2013-03-02T02:55:00  41.602   41.698 
2013-03-02T03:00:00  34.423   34.525 
2013-03-02T03:05:00  28.879   28.981 
2013-03-02T03:10:00  24.612   24.709 
2013-03-02T03:15:00  21.200   21.289 
2013-03-02T03:20:00  18.387   18.473 
2013-03-02T03:25:00  16.136   16.217 
2013-03-02T03:30:00  14.215   14.292 
2013-03-02T03:35:00  12.525   12.599 
2013-03-02T03:40:00  11.075   11.147 
2013-03-02T03:45:00  9.8108   9.8884 
2013-03-02T03:50:00  8.7190   8.7968 
2013-03-02T03:55:00  7.8329   7.9117 
2013-03-02T04:00:00  7.2425   7.3252 
2013-03-02T04:05:00  6.8452   6.9370 
2013-03-02T04:10:00  6.4921   6.5911 
2013-03-02T04:15:00  6.0985   6.2057 
2013-03-02T04:20:00  5.6447   5.7603 
2013-03-02T04:25:00  5.3322   5.4575 
2013-03-02T04:30:00  5.0605   5.1961 
2013-03-02T04:35:00  4.7139   4.8581 
2013-03-02T04:40:00  4.4840   4.6395 
2013-03-02T04:45:00  4.2749   4.4444 
2013-03-02T04:50:00  4.0493   4.2301 
2013-03-02T04:55:00  3.8052   3.9948 
2013-03-02T05:00:00  3.6506   3.8508 
2013-03-02T05:05:00  3.4371   3.6473 
2013-03-02T05:10:00  3.2987   3.5202 
2013-03-02T05:15:00  3.2246   3.4611 
2013-03-02T05:20:00  3.1666   3.4174 
2013-03-02T05:25:00  3.0550   3.3158 
2013-03-02T05:30:00  2.9862   3.2588 
2013-03-02T05:35:00  2.9311   3.2114 
2013-03-02T05:40:00  2.8638   3.1591 
2013-03-02T05:45:00  2.8266   3.1277 
2013-03-02T05:50:00  2.7753   3.0910 
2013-03-02T05:55:00  2.7321   3.0570 
2013-03-02T06:00:00  2.6575   3.0010 
2013-03-02T06:05:00  2.6578   2.9967 
2013-03-02T06:10:00  2.6018   2.9510 
2013-03-02T06:15:00  2.5500   2.9120 
2013-03-02T06:20:00  2.5036   2.8668 
2013-03-02T06:25:00  2.4741   2.8494 
2013-03-02T06:30:00  2.4680   2.8482 
2013-03-02T06:35:00  2.4595   2.8462 
2013-03-02T06:40:00  2.4614   2.8577 
2013-03-02T06:45:00  2.4874   2.9069 
2013-03-02T06:50:00  2.5038   2.9466 
2013-03-02T06:55:00  2.5323   2.9902 
2013-03-02T07:00:00  2.5125   3.0200 
2013-03-02T07:05:00  2.5608   3.0603 
2013-03-02T07:10:00  2.5814   3.1222 
2013-03-02T07:15:00  2.6192   3.1790 
2013-03-02T07:20:00  2.6369   3.2266 
2013-03-02T07:25:00  2.6549   3.2704 
2013-03-02T07:30:00  2.6954   3.3547 
2013-03-02T07:35:00  2.7244   3.3708 
2013-03-02T07:40:00  2.8251   3.4515 
2013-03-02T07:45:00  2.9060   3.5602 
2013-03-02T07:50:00  2.9918   3.6556 
2013-03-02T07:55:00  3.0336   3.7489 
2013-03-02T08:00:00  3.1756   3.8807 
2013-03-02T08:05:00  3.2980   4.0056 
2013-03-02T08:10:00  3.4234   4.1691 
2013-03-02T08:15:00  3.5381   4.3136 
2013-03-02T08:20:00  3.7137   4.4974 
2013-03-02T08:25:00  3.8907   4.7123 
2013-03-02T08:30:00  4.0936   4.9311 
2013-03-02T08:35:00  4.3092   5.1600 
2013-03-02T08:40:00  4.5544   5.4220 
2013-03-02T08:45:00  4.8188   5.7110 
2013-03-02T08:50:00  5.1084   6.0273 
2013-03-02T08:55:00  5.4036   6.3756 
2013-03-02T09:00:00  5.7754   6.7621 
2013-03-02T09:05:00  6.2077   7.2211 
2013-03-02T09:10:00  6.6861   7.7346 
2013-03-02T09:15:00  7.2423   8.3296 
2013-03-02T09:20:00  7.8814   9.0270 
2013-03-02T09:25:00  8.6012   9.8140 
2013-03-02T09:30:00  9.4426   10.716 
2013-03-02T09:35:00  10.440   11.798 
2013-03-02T09:40:00  11.588   13.038 
2013-03-02T09:45:00  12.934   14.487 
2013-03-02T09:50:00  14.554   16.249 
2013-03-02T09:55:00  16.505   18.323 
2013-03-02T10:00:00  18.915   20.826 
2013-03-02T10:05:00  22.013   24.001 
2013-03-02T10:10:00  25.921   27.937 
2013-03-02T10:15:00  31.059   33.017 
2013-03-02T10:20:00  38.035   39.766 
2013-03-02T10:25:00  47.758   48.844 
2013-03-02T10:30:00  62.080   61.539 
2013-03-02T10:35:00  84.473   79.870 
2013-03-02T10:40:00  122.41   108.01 
2013-03-02T10:45:00  189.78   154.27 
2013-03-02T10:50:00  303.51   237.04 
2013-03-02T10:55:00  465.29   391.91 
2013-03-02T11:00:00  628.62   608.73 
2013-03-02T11:05:00  689.19   700.36 
2013-03-02T11:10:00  598.88   594.51 
2013-03-02T11:15:00  419.27   413.63 
2013-03-02T11:20:00  270.86   266.51 
2013-03-02T11:25:00  176.66   175.55 
2013-03-02T11:30:00  120.35   121.91 
2013-03-02T11:35:00  85.855   88.764 
2013-03-02T11:40:00  64.112   67.507 
2013-03-02T11:45:00  49.721   53.204 
2013-03-02T11:50:00  39.558   42.987 
2013-03-02T11:55:00  32.240   35.542 
2013-03-02T12:00:00  26.831   29.958 
2013-03-02T12:05:00  22.638   25.572 
2013-03-02T12:10:00  19.422   22.160 
2013-03-02T12:15:00  16.900   19.468 
2013-03-02T12:20:00  14.801   17.182 
2013-03-02T12:25:00  13.089   15.318 
2013-03-02T12:30:00  11.702   13.753 
2013-03-02T12:35:00  10.445   12.416 
2013-03-02T12:40:00  9.3736   11.295 
2013-03-02T12:45:00  8.4832   10.347 
2013-03-02T12:50:00  7.7817   9.5163 
2013-03-02T12:55:00  7.1485   8.7840 
2013-03-02T13:00:00  6.5932   8.1634 
2013-03-02T13:05:00  6.0987   7.6285 
2013-03-02T13:10:00  5.6916   7.1931 
2013-03-02T13:15:00  5.2880   6.7720 
2013-03-02T13:20:00  4.9783   6.4050 
2013-03-02T13:25:00  4.6780   6.0977 
2013-03-02T13:30:00  4.5437   5.8357 
2013-03-02T13:35:00  4.3238   5.6056 
2013-03-02T13:40:00  4.1430   5.3568 
2013-03-02T13:45:00  3.9432   5.1536 
2013-03-02T13:50:00  3.7868   4.9467 
2013-03-02T13:55:00  3.5824   4.7791 
2013-03-02T14:00:00  3.5025   4.6437 
2013-03-02T14:05:00  3.3795   4.5122 
2013-03-02T14:10:00  3.2700   4.3813 
2013-03-02T14:15:00  3.1828   4.2715 
2013-03-02T14:20:00  3.1440   4.1667 
2013-03-02T14:25:00  3.0069   4.0659 
2013-03-02T14:30:00  2.9632   4.0038 
2013-03-02T14:35:00  2.8904   3.9132 
2013-03-02T14:40:00  2.8709   3.8608 
2013-03-02T14:45:00  2.8008   3.7680 
2013-03-02T14:50:00  2.7700   3.7064 
2013-03-02T14:55:00  2.7100   3.6421 
2013-03-02T15:00:00  2.6749   3.6114 
2013-03-02T15:05:00  2.6542   3.5781 
2013-03-02T15:10:00  2.6202   3.5235 
2013-03-02T15:15:00  2.6771   3.5659 
2013-03-02T15:20:00  2.6396   3.5144 
2013-03-02T15:25:00  2.6047   3.4757 
2013-03-02T15:30:00  2.5932   3.4908 
2013-03-02T15:35:00  2.6107   3.4919 
2013-03-02T15:40:00  2.6475   3.5322 
2013-03-02T15:45:00  2.6998   3.6091 
2013-03-02T15:50:00  2.7561   3.6460 
2013-03-02T15:55:00  2.8137   3.6921 
2013-03-02T16:00:00  2.8493   3.7201 
2013-03-02T16:05:00  2.9095   3.7917 
2013-03-02T16:10:00  2.9255   3.7860 
2013-03-02T16:15:00  2.9794   3.8354 
2013-03-02T16:20:00  3.0822   3.8802 
2013-03-02T16:25:00  3.1526   3.9216 
2013-03-02T16:30:00  3.1960   3.9984 
2013-03-02T16:35:00  3.3591   4.0531 
2013-03-02T16:40:00  3.3227   4.0789 
2013-03-02T16:45:00  3.4117   4.1248 
2013-03-02T16:50:00  3.5320   4.2265 
2013-03-02T16:55:00  3.6842   4.3098 
2013-03-02T17:00:00  3.8353   4.4249 
2013-03-02T17:05:00  3.9697   4.5433 
2013-03-02T17:10:00  4.1544   4.6906 
2013-03-02T17:15:00  4.3032   4.8223 
2013-03-02T17:20:00  4.5294   5.0050 
2013-03-02T17:25:00  4.7785   5.2313 
2013-03-02T17:30:00  5.0163   5.4556 
2013-03-02T17:35:00  5.3247   5.7231 
2013-03-02T17:40:00  5.6765   6.0606 
2013-03-02T17:45:00  6.0820   6.4447 
2013-03-02T17:50:00  6.5864   6.9228 
2013-03-02T17:55:00  7.1280   7.4405 
2013-03-02T18:00:00  7.7679   8.0734 
2013-03-02T18:05:00  8.5302   8.8135 
2013-03-02T18:10:00  9.3070   9.5781 
2013-03-02T18:15:00  10.189   10.440 
2013-03-02T18:20:00  11.247   11.475 
2013-03-02T18:25:00  12.477   12.683 
2013-03-02T18:30:00  13.901   14.099 
2013-03-02T18:35:00  15.559   15.749 
2013-03-02T18:40:00  17.533   17.691 
2013-03-02T18:45:00  19.940   20.083 
2013-03-02T18:50:00  22.774   22.905 
2013-03-02T18:55:00  26.265   26.377 
2013-03-02T19:00:00  30.671   30.760 
2013-03-02T19:05:00  36.185   36.239 
2013-03-02T19:10:00  43.264   43.257 
2013-03-02T19:15:00  52.687   52.563 
2013-03-02T19:20:00  65.146   64.795 
2013-03-02T19:25:00  82.188   81.382 
2013-03-02T19:30:00  106.18   104.49 
2013-03-02T19:35:00  140.16   136.81 
2013-03-02T19:40:00  189.04   182.76 
2013-03-02T19:45:00  258.30   247.56 
2013-03-02T19:50:00  352.59   336.57 
2013-03-02T19:55:00  463.89   447.08 
2013-03-02T20:00:00  543.86   545.92 
2013-03-02T20:05:00  507.84   555.38 
2013-03-02T20:10:00  415.47   445.64 
2013-03-02T20:15:00  322.68   320.61 
2013-03-02T20:20:00  223.39   228.13 
2013-03-02T20:25:00  153.88   163.64 
2013-03-02T20:30:00  109.99   119.39 
2013-03-02T20:35:00  82.005   89.583 
2013-03-02T20:40:00  63.248   69.083 
2013-03-02T20:45:00  50.058   54.557 
2013-03-02T20:50:00  40.516   44.085 
2013-03-02T20:55:00  33.490   36.423 
2013-03-02T21:00:00  28.079   30.535 
2013-03-02T21:05:00  23.835   25.989 
2013-03-02T21:10:00  20.589   22.467 
2013-03-02T21:15:00  17.913   19.581 
2013-03-02T21:20:00  15.719   17.218 
2013-03-02T21:25:00  13.934   15.302 
2013-03-02T21:30:00  12.347   13.637 
2013-03-02T21:35:00  11.074   12.217 
2013-03-02T21:40:00  10.006   11.060 
2013-03-02T21:45:00  9.0182   10.023 
2013-03-02T21:50:00  8.2200   9.1393 
2013-03-02T21:55:00  7.5195   8.4092 
2013-03-02T22:00:00  6.8948   7.7354 
2013-03-02T22:05:00  6.2792   7.1210 
2013-03-02T22:10:00  5.8336   6.6354 
2013-03-02T22:15:00  5.4684   6.1888 
2013-03-02T22:20:00  5.0965   5.8003 
2013-03-02T22:25:00  4.8241   5.5271 
2013-03-02T22:30:00  4.5466   5.2651 
2013-03-02T22:35:00  4.3060   5.0139 
2013-03-02T22:40:00  4.0935   4.7833 
2013-03-02T22:45:00  3.9518   4.5565 
2013-03-02T22:50:00  3.7511   4.3542 
2013-03-02T22:55:00  3.5662   4.1525 
2013-03-02T23:00:00  3.4202   3.9689 
2013-03-02T23:05:00  3.3958   3.8976 
2013-03-02T23:10:00  3.2664   3.8077 
2013-03-02T23:15:00  3.2452   3.7167 
2013-03-02T23:20:00  3.1339   3.5625 
2013-03-02T23:25:00  3.2088   3.6378 
2013-03-02T23:30:00  3.3839   3.7963 
2013-03-02T23:35:00  3.3154   3.7069 
2013-03-02T23:40:00  3.3384   3.7065 
2013-03-02T23:45:00  3.2646   3.6037 
2013-03-02T23:50:00  3.1251   3.4321 
2013-03-02T23:55:00  3.1197   3.3898 
2013-03-03T00:00:00  3.0656   3.3156 
2013-03-03T00:05:00  3.0332   3.2596 
2013-03-03T00:10:00  3.0393   3.2372 
2013-03-03T00:15:00  3.0664   3.2392 
2013-03-03T00:20:00  3.0523   3.2096 
2013-03-03T00:25:00  3.0818   3.2208 
2013-03-03T00:30:00  3.0740   3.1923 
2013-03-03T00:35:00  3.0376   3.1519 
2013-03-03T00:40:00  3.0668   3.1601 
2013-03-03T00:45:00  3.0711   3.1615 
2013-03-03T00:50:00  3.0916   3.1642 
2013-03-03T00:55:00  3.0832   3.1425 
2013-03-03T01:00:00  3.1081   3.1544 
2013-03-03T01:05:00  3.1407   3.1773 
2013-03-03T01:10:00  3.1736   3.2007 
2013-03-03T01:15:00  3.1904   3.2097 
2013-03-03T01:20:00  3.2179   3.2310 
2013-03-03T01:25:00  3.2597   3.2675 
2013-03-03T01:30:00  3.3792   3.3811 
2013-03-03T01:35:00  3.4656   3.4622 
2013-03-03T01:40:00  3.5318   3.5234 
